onset	duration	trial_type
0	7.5	Fixation
7.5	15	Object
22.5	15	Scrambled
37.5	7.5	Fixation
45	15	Scrambled
60	15	Object
75	7.5	Fixation
82.5	15	Scrambled
97.5	15	Object
112.5	7.5	Fixation
120	15	Object
135	15	Scrambled
150	7.5	Fixation
157.5	15	Object
172.5	15	Scrambled
187.5	7.5	Fixation
195	15	Scrambled
210	15	Object
225	7.5	Fixation
232.5	15	Scrambled
247.5	15	Object
262.5	7.5	Fixation
270	15	Object
285	15	Scrambled
300	7.5	Fixation
307.5	15	Object
322.5	15	Scrambled
337.5	7.5	Fixation
345	15	Scrambled
360	15	Object
375	7.5	Fixation
382.5	15	Scrambled
397.5	15	Object
412.5	7.5	Fixation
420	15	Object
435	15	Scrambled
450	7.5	Fixation
457.5	7.5	Fixation
