onset	duration	trial	trial_type	event_type	response_time	value_stimulus	value_reference	response_decision	response_estimation
0.0	1.5	1	late	stimulus	n/a	165.0	n/a	n/a	n/a
11.5	0.5	1	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
12.0	1.07954198701191	1	late	dm_task	1.07954198701191	n/a	4.0	-1.0	n/a
13.07954198701191	0.75	1	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
17.5	0.5	1	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
18.0	2.9329455970146014	1	late	em_task	n/a	n/a	n/a	n/a	163.588983152813
20.9329455970146	0.75	1	late	em_task_post	n/a	n/a	n/a	n/a	n/a
28.0	1.5	2	early	stimulus	n/a	45.0	n/a	n/a	n/a
33.5	0.5	2	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
34.0	1.00575236798613	2	early	dm_task	1.00575236798613	n/a	0.0	1.0	n/a
35.00575236798613	0.75	2	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
45.5	0.5	2	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
46.0	3.6418915959947995	2	early	em_task	n/a	n/a	n/a	n/a	48.787751953217
49.6418915959948	0.75	2	early	em_task_post	n/a	n/a	n/a	n/a	n/a
56.0	1.5	3	late	stimulus	n/a	142.5	n/a	n/a	n/a
67.5	0.5	3	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
68.0	0.631246594013646	3	late	dm_task	0.631246594013646	n/a	4.0	-1.0	n/a
68.63124659401365	0.75	3	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
73.5	0.5	3	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
74.0	2.9671644860064	3	late	em_task	n/a	n/a	n/a	n/a	137.837743614507
76.9671644860064	0.75	3	late	em_task_post	n/a	n/a	n/a	n/a	n/a
84.0	1.5	4	early	stimulus	n/a	112.5	n/a	n/a	n/a
89.5	0.5	4	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
90.0	0.788392635004129	4	early	dm_task	0.788392635004129	n/a	21.0	-1.0	n/a
90.78839263500413	0.75	4	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
101.5	0.5	4	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
102.0	2.810796505014899	4	early	em_task	n/a	n/a	n/a	n/a	110.465404158142
104.8107965050149	0.75	4	early	em_task_post	n/a	n/a	n/a	n/a	n/a
112.0	1.5	5	late	stimulus	n/a	15.0	n/a	n/a	n/a
123.5	0.5	5	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
124.0	0.932243279996328	5	late	dm_task	0.932243279996328	n/a	4.0	-1.0	n/a
124.93224327999633	0.75	5	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
129.5	0.5	5	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
130.0	3.6037862089869996	5	late	em_task	n/a	n/a	n/a	n/a	14.3986533407432
