onset	duration	trial	trial_type	event_type	response_time	value_stimulus	value_reference	response_decision	response_estimation
0.0	1.5	1	late	stimulus	n/a	120.0	n/a	n/a	n/a
11.5	0.5	1	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
12.0	1.26406841300195	1	late	dm_task	1.26406841300195	n/a	0.0	1.0	n/a
13.26406841300195	0.75	1	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
17.5	0.5	1	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
18.0	2.4323433899844993	1	late	em_task	n/a	n/a	n/a	n/a	131.363215981129
20.4323433899845	0.75	1	late	em_task_post	n/a	n/a	n/a	n/a	n/a
28.0	1.5	2	early	stimulus	n/a	165.0	n/a	n/a	n/a
33.5	0.5	2	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
34.0	0.886590631998843	2	early	dm_task	0.886590631998843	n/a	4.0	-1.0	n/a
34.88659063199884	0.75	2	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
45.5	0.5	2	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
46.0	3.284673924004899	2	early	em_task	n/a	n/a	n/a	n/a	158.359372480836
49.2846739240049	0.75	2	early	em_task_post	n/a	n/a	n/a	n/a	n/a
56.0	1.5	3	early	stimulus	n/a	75.0	n/a	n/a	n/a
61.5	0.5	3	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
62.0	0.494095272995764	3	early	dm_task	0.494095272995764	n/a	21.0	-1.0	n/a
62.494095272995764	0.75	3	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
73.5	0.5	3	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
74.0	4.5	3	early	em_task	n/a	n/a	n/a	n/a	n/a
78.5	0.75	3	early	em_task_post	n/a	n/a	n/a	n/a	n/a
84.0	1.5	4	late	stimulus	n/a	90.0	n/a	n/a	n/a
95.5	0.5	4	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
96.0	0.573198965983465	4	late	dm_task	0.573198965983465	n/a	21.0	-1.0	n/a
96.57319896598347	0.75	4	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
101.5	0.5	4	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
102.0	2.5417328729818003	4	late	em_task	n/a	n/a	n/a	n/a	86.5547355990872
104.5417328729818	0.75	4	late	em_task_post	n/a	n/a	n/a	n/a	n/a
112.0	1.5	5	late	stimulus	n/a	60.0	n/a	n/a	n/a
123.5	0.5	5	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
124.0	0.866145050997147	5	late	dm_task	0.866145050997147	n/a	-4.0	1.0	n/a
124.86614505099715	0.75	5	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
129.5	0.5	5	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
130.0	3.6185347459976995	5	late	em_task	n/a	n/a	n/a	n/a	66.6481006686904
133.6185347459977	0.75	5	late	em_task_post	n/a	n/a	n/a	n/a	n/a
140.0	1.5	6	early	stimulus	n/a	0.0	n/a	n/a	n/a
145.5	0.5	6	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
146.0	1.27303794099134	6	early	dm_task	1.27303794099134	n/a	0.0	-1.0	n/a
147.27303794099134	0.75	6	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
157.5	0.5	6	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
158.0	3.2447794409818016	6	early	em_task	n/a	n/a	n/a	n/a	174.892977545959
161.2447794409818	0.75	6	early	em_task_post	n/a	n/a	n/a	n/a	n/a
168.0	1.5	7	early	stimulus	n/a	97.5	n/a	n/a	n/a
173.5	0.5	7	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
174.0	0.781788171996595	7	early	dm_task	0.781788171996595	n/a	21.0	-1.0	n/a
174.7817881719966	0.75	7	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
185.5	0.5	7	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
186.0	3.804594753979501	7	early	em_task	n/a	n/a	n/a	n/a	125.123667984787
189.8045947539795	0.75	7	early	em_task_post	n/a	n/a	n/a	n/a	n/a
196.0	1.5	8	early	stimulus	n/a	135.0	n/a	n/a	n/a
201.5	0.5	8	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
202.0	0.858939459983958	8	early	dm_task	0.858939459983958	n/a	-4.0	1.0	n/a
202.85893945998396	0.75	8	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
213.5	0.5	8	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
214.0	3.146251392987299	8	early	em_task	n/a	n/a	n/a	n/a	140.324439455652
217.1462513929873	0.75	8	early	em_task_post	n/a	n/a	n/a	n/a	n/a
224.0	1.5	9	late	stimulus	n/a	157.5	n/a	n/a	n/a
235.5	0.5	9	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
236.0	0.901837723999051	9	late	dm_task	0.901837723999051	n/a	-4.0	-1.0	n/a
236.90183772399905	0.75	9	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
241.5	0.5	9	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
242.0	3.3548780109850007	9	late	em_task	n/a	n/a	n/a	n/a	146.494088260457
245.354878010985	0.75	9	late	em_task_post	n/a	n/a	n/a	n/a	n/a
252.0	1.5	10	late	stimulus	n/a	37.5	n/a	n/a	n/a
263.5	0.5	10	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
264.0	0.628081130998908	10	late	dm_task	0.628081130998908	n/a	-21.0	1.0	n/a
264.6280811309989	0.75	10	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
269.5	0.5	10	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
270.0	3.0472255139902984	10	late	em_task	n/a	n/a	n/a	n/a	40.3208007261698
273.04722551399027	0.75	10	late	em_task_post	n/a	n/a	n/a	n/a	n/a
280.0	1.5	11	late	stimulus	n/a	112.5	n/a	n/a	n/a
291.5	0.5	11	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
292.0	0.970260867994512	11	late	dm_task	0.970260867994512	n/a	21.0	-1.0	n/a
292.9702608679945	0.75	11	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
297.5	0.5	11	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
298.0	3.1071875359921	11	late	em_task	n/a	n/a	n/a	n/a	132.35121232163
301.1071875359921	0.75	11	late	em_task_post	n/a	n/a	n/a	n/a	n/a
308.0	1.5	12	late	stimulus	n/a	172.5	n/a	n/a	n/a
319.5	0.5	12	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
320.0	0.779779826989397	12	late	dm_task	0.779779826989397	n/a	-4.0	-1.0	n/a
320.7797798269894	0.75	12	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
325.5	0.5	12	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
326.0	4.4828235399909	12	late	em_task	n/a	n/a	n/a	n/a	149.730015871642
330.4828235399909	0.75	12	late	em_task_post	n/a	n/a	n/a	n/a	n/a
