onset	duration	trial	trial_type	event_type	response_time	value_stimulus	value_reference	response_decision	response_estimation
0.0	1.5	1	early	stimulus	n/a	45.0	n/a	n/a	n/a
5.5	0.5	1	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
6.0	0.592448641022202	1	early	dm_task	0.592448641022202	n/a	21.0	-1.0	n/a
6.592448641022202	0.75	1	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
17.5	0.5	1	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
18.0	2.6470373310149	1	early	em_task	n/a	n/a	n/a	n/a	51.008490541409
20.6470373310149	0.75	1	early	em_task_post	n/a	n/a	n/a	n/a	n/a
28.0	1.5	2	late	stimulus	n/a	30.0	n/a	n/a	n/a
39.5	0.5	2	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
40.0	0.471137417014688	2	late	dm_task	0.471137417014688	n/a	21.0	-1.0	n/a
40.47113741701469	0.75	2	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
45.5	0.5	2	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
46.0	3.3565493500208987	2	late	em_task	n/a	n/a	n/a	n/a	31.4640511460803
49.3565493500209	0.75	2	late	em_task_post	n/a	n/a	n/a	n/a	n/a
56.0	1.5	3	early	stimulus	n/a	52.5	n/a	n/a	n/a
61.5	0.5	3	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
62.0	0.744154965999769	3	early	dm_task	0.744154965999769	n/a	-21.0	1.0	n/a
62.74415496599977	0.75	3	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
73.5	0.5	3	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
74.0	2.9155602790124	3	early	em_task	n/a	n/a	n/a	n/a	46.9693292986085
76.9155602790124	0.75	3	early	em_task_post	n/a	n/a	n/a	n/a	n/a
84.0	1.5	4	late	stimulus	n/a	22.5	n/a	n/a	n/a
95.5	0.5	4	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
96.0	0.756170624023071	4	late	dm_task	0.756170624023071	n/a	-4.0	1.0	n/a
96.75617062402307	0.75	4	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
101.5	0.5	4	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
102.0	2.975028341024899	4	late	em_task	n/a	n/a	n/a	n/a	31.6620023212557
104.9750283410249	0.75	4	late	em_task_post	n/a	n/a	n/a	n/a	n/a
112.0	1.5	5	late	stimulus	n/a	127.5	n/a	n/a	n/a
123.5	0.5	5	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
124.0	0.981191292026779	5	late	dm_task	0.981191292026779	n/a	0.0	1.0	n/a
124.98119129202678	0.75	5	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
129.5	0.5	5	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
130.0	1.9839442710218016	5	late	em_task	n/a	n/a	n/a	n/a	130.61504076631
131.9839442710218	0.75	5	late	em_task_post	n/a	n/a	n/a	n/a	n/a
140.0	1.5	6	late	stimulus	n/a	172.5	n/a	n/a	n/a
151.5	0.5	6	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
152.0	0.53977413001121	6	late	dm_task	0.53977413001121	n/a	-4.0	-1.0	n/a
152.5397741300112	0.75	6	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
157.5	0.5	6	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
158.0	3.4925605580211005	6	late	em_task	n/a	n/a	n/a	n/a	161.039291530939
161.4925605580211	0.75	6	late	em_task_post	n/a	n/a	n/a	n/a	n/a
