onset	duration	trial	trial_type	event_type	response_time	value_stimulus	value_reference	response_decision	response_estimation
0.0	1.5	1	late	stimulus	n/a	142.5	n/a	n/a	n/a
11.5	0.5	1	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
12.0	0.636344717000611	1	late	dm_task	0.636344717000611	n/a	21.0	-1.0	n/a
12.636344717000611	0.75	1	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
17.5	0.5	1	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
18.0	2.9895309000275994	1	late	em_task	n/a	n/a	n/a	n/a	150.639251960922
20.9895309000276	0.75	1	late	em_task_post	n/a	n/a	n/a	n/a	n/a
28.0	1.5	2	late	stimulus	n/a	97.5	n/a	n/a	n/a
39.5	0.5	2	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
40.0	0.627469243016094	2	late	dm_task	0.627469243016094	n/a	-21.0	1.0	n/a
40.627469243016094	0.75	2	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
45.5	0.5	2	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
46.0	3.8307293020188986	2	late	em_task	n/a	n/a	n/a	n/a	104.288445620433
49.830729302018895	0.75	2	late	em_task_post	n/a	n/a	n/a	n/a	n/a
56.0	1.5	3	late	stimulus	n/a	112.5	n/a	n/a	n/a
67.5	0.5	3	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
68.0	0.605492375005269	3	late	dm_task	0.605492375005269	n/a	-21.0	1.0	n/a
68.60549237500527	0.75	3	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
73.5	0.5	3	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
74.0	2.0730791130045	3	late	em_task	n/a	n/a	n/a	n/a	114.196931710283
76.0730791130045	0.75	3	late	em_task_post	n/a	n/a	n/a	n/a	n/a
84.0	1.5	4	late	stimulus	n/a	120.0	n/a	n/a	n/a
95.5	0.5	4	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
96.0	0.729455732012866	4	late	dm_task	0.729455732012866	n/a	0.0	-1.0	n/a
96.72945573201287	0.75	4	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
101.5	0.5	4	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
102.0	4.5	4	late	em_task	n/a	n/a	n/a	n/a	n/a
106.5	0.75	4	late	em_task_post	n/a	n/a	n/a	n/a	n/a
112.0	1.5	5	late	stimulus	n/a	150.0	n/a	n/a	n/a
123.5	0.5	5	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
124.0	0.572319992003031	5	late	dm_task	0.572319992003031	n/a	21.0	-1.0	n/a
124.57231999200303	0.75	5	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
129.5	0.5	5	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
130.0	3.0923103790265003	5	late	em_task	n/a	n/a	n/a	n/a	155.725918175846
133.09231037902651	0.75	5	late	em_task_post	n/a	n/a	n/a	n/a	n/a
140.0	1.5	6	early	stimulus	n/a	75.0	n/a	n/a	n/a
145.5	0.5	6	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
146.0	0.544921868015081	6	early	dm_task	0.544921868015081	n/a	4.0	-1.0	n/a
146.54492186801508	0.75	6	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
157.5	0.5	6	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
158.0	4.3676463540178005	6	early	em_task	n/a	n/a	n/a	n/a	74.9718934627341
162.3676463540178	0.75	6	early	em_task_post	n/a	n/a	n/a	n/a	n/a
168.0	1.5	7	late	stimulus	n/a	157.5	n/a	n/a	n/a
179.5	0.5	7	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
180.0	0.640022868028609	7	late	dm_task	0.640022868028609	n/a	21.0	-1.0	n/a
180.6400228680286	0.75	7	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
185.5	0.5	7	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
186.0	2.1766373830032997	7	late	em_task	n/a	n/a	n/a	n/a	158.346505489021
188.1766373830033	0.75	7	late	em_task_post	n/a	n/a	n/a	n/a	n/a
196.0	1.5	8	late	stimulus	n/a	135.0	n/a	n/a	n/a
207.5	0.5	8	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
208.0	0.632412269013003	8	late	dm_task	0.632412269013003	n/a	21.0	-1.0	n/a
208.632412269013	0.75	8	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
213.5	0.5	8	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
214.0	1.9688281060080008	8	late	em_task	n/a	n/a	n/a	n/a	129.085278899149
215.968828106008	0.75	8	late	em_task_post	n/a	n/a	n/a	n/a	n/a
224.0	1.5	9	early	stimulus	n/a	105.0	n/a	n/a	n/a
229.5	0.5	9	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
230.0	0.623061125021195	9	early	dm_task	0.623061125021195	n/a	-21.0	1.0	n/a
230.6230611250212	0.75	9	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
241.5	0.5	9	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
242.0	2.8108302150213014	9	early	em_task	n/a	n/a	n/a	n/a	119.654125191618
244.8108302150213	0.75	9	early	em_task_post	n/a	n/a	n/a	n/a	n/a
252.0	1.5	10	early	stimulus	n/a	60.0	n/a	n/a	n/a
257.5	0.5	10	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
258.0	1.01528609101661	10	early	dm_task	1.01528609101661	n/a	4.0	-1.0	n/a
259.0152860910166	0.75	10	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
269.5	0.5	10	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
270.0	3.1371088020095996	10	early	em_task	n/a	n/a	n/a	n/a	62.7216359363573
273.1371088020096	0.75	10	early	em_task_post	n/a	n/a	n/a	n/a	n/a
280.0	1.5	11	late	stimulus	n/a	90.0	n/a	n/a	n/a
291.5	0.5	11	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
292.0	0.525773270026548	11	late	dm_task	0.525773270026548	n/a	4.0	-1.0	n/a
292.52577327002655	0.75	11	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
297.5	0.5	11	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
298.0	2.8461329440178993	11	late	em_task	n/a	n/a	n/a	n/a	86.3785235410305
300.8461329440179	0.75	11	late	em_task_post	n/a	n/a	n/a	n/a	n/a
308.0	1.5	12	late	stimulus	n/a	82.5	n/a	n/a	n/a
319.5	0.5	12	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
320.0	0.452365463017486	12	late	dm_task	0.452365463017486	n/a	21.0	-1.0	n/a
320.4523654630175	0.75	12	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
325.5	0.5	12	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
326.0	3.6556772160110995	12	late	em_task	n/a	n/a	n/a	n/a	81.8977669975649
329.6556772160111	0.75	12	late	em_task_post	n/a	n/a	n/a	n/a	n/a
