onset	duration	trial_type
0.000	8.000	Fixation
8.000	7.000	Both
15.000	7.700	Fixation
22.800	7.000	Both
29.800	7.300	Fixation
37.100	7.000	Right
44.100	7.700	Fixation
51.800	7.000	Right
58.800	6.300	Fixation
65.200	7.000	Both
72.200	8.700	Fixation
80.900	7.000	Left
87.900	7.400	Fixation
95.300	7.000	Right
102.300	8.300	Fixation
110.600	7.000	Both
117.600	8.400	Fixation
126.000	7.000	Right
133.000	7.200	Fixation
140.200	7.000	Left
147.200	5.800	Fixation
153.000	7.000	Both
160.000	6.800	Fixation
166.800	7.000	Left
173.800	7.800	Fixation
181.700	7.000	Right
188.700	6.900	Fixation
195.600	7.000	Both
202.600	8.800	Fixation
211.400	7.000	Both
218.400	5.400	Fixation
223.900	7.000	Right
230.900	6.500	Fixation
237.400	7.000	Right
244.400	6.600	Fixation
251.000	7.000	Both
258.000	5.700	Fixation
263.700	7.000	Left
270.700	6.300	Fixation
277.000	7.000	Right
284.000	8.200	Fixation
292.200	7.000	Right
299.200	7.900	Fixation
307.100	7.000	Left
314.100	5.100	Fixation
319.200	7.000	Left
326.200	6.800	Fixation
333.000	7.000	Both
340.000	5.500	Fixation
345.600	7.000	Left
352.600	6.800	Fixation
359.400	7.000	Left
366.400	6.300	Fixation
372.700	7.000	Right
379.700	6.800	Fixation
386.600	7.000	Left
393.600	8.200	Fixation
401.700	7.000	Both
408.700	8.400	Fixation
417.200	7.000	Left
424.200	9.000	Fixation
