onset	duration	trial_type
0	21	1
21.0199	5	2
26.0399	31	4
57.2598	21	1
78.2798	5	2
83.2997	31	3
114.5196	21	1
135.5396	5	2
140.5596	31	5
171.7794	21	1
192.7994	5	2
197.8193	31	4
229.0393	21	1
250.0592	5	2
255.0792	31	3
286.299	21	1
307.319	5	2
312.339	31	5
343.5589	21	1
364.5788	5	2
369.5988	31	5
400.8187	21	1
421.8386	5	2
426.8586	31	4
458.0784	21	1
479.0984	5	2
484.1184	31	4
515.3382	21	1
536.3582	5	2
541.3781	31	3
572.598	21	1
593.618	5	2
598.6379	31	3
629.8578	21	1
650.8777	5	2
655.8977	31	5
687.1176	21	1
