onset	duration	trial_type
0.62	0.5	nogoCorr
2.4	0.5	goCorr
4.12	0.5	nogoCorr
5.87	0.5	goCorr
7.61	0.5	nogoCorr
9.36	0.5	goCorr
11.19	0.5	goCorr
13.04	0.5	nogoCorr
14.83	0.5	goCorr
16.71	0.5	goCorr
18.55	0.5	goCorr
20.33	0.5	nogoCorr
22.13	0.5	goCorr
23.92	0.5	goCorr
25.7	0.5	nogoCorr
27.5	0.5	nogoCorr
29.34	0.5	goCorr
31.16	0.5	goCorr
32.91	0.5	goCorr
34.76	0.5	goCorr
36.58	0.5	goCorr
38.33	0.5	goCorr
40.16	0.5	nogoCorr
41.91	0.5	nogoCorr
43.75	0.5	goCorr
45.5	0.5	nogoCorr
47.35	0.5	nogoIncorr
49.1	0.5	nogoCorr
50.9	0.5	goCorr
52.7	0.5	goCorr
54.52	0.5	goCorr
56.39	0.5	goCorr
58.17	0.5	goCorr
59.94	0.5	nogoCorr
61.71	0.5	nogoCorr
63.53	0.5	goCorr
65.31	0.5	goCorr
67.13	0.5	goCorr
68.93	0.5	goCorr
70.82	0.5	nogoCorr
72.6	0.5	nogoCorr
74.4	0.5	nogoCorr
76.24	0.5	goCorr
78.07	0.5	goCorr
79.87	0.5	nogoCorr
81.68	0.5	nogoCorr
83.49	0.5	nogoCorr
85.3	0.5	goCorr
