onset	duration	trial_type	value	sample
8.5114	0.0	pain	1	85114
10.2318	0.0	pain	1	102318
11.8309	0.0	pain	1	118309
13.4468	0.0	pain	1	134468
15.179	0.0	pain	1	151790
16.8711	0.0	pain	1	168711
18.4623	0.0	pain	1	184623
20.1535	0.0	pain	1	201535
21.9047	0.0	pain	1	219047
23.5202	0.0	pain	1	235202
25.2605	0.0	pain	1	252605
26.9793	0.0	pain	1	269793
28.5584	0.0	pain	1	285584
30.1759	0.0	pain	1	301759
31.761	0.0	pain	1	317610
33.4062	0.0	pain	1	334062
35.0324	0.0	pain	1	350324
36.6836	0.0	pain	1	366836
38.2615	0.0	pain	1	382615
39.9948	0.0	pain	1	399948
41.6731	0.0	pain	1	416731
43.3165	0.0	pain	1	433165
45.0166	0.0	pain	1	450166
46.6215	0.0	pain	1	466215
48.347	0.0	pain	1	483470
49.9488	0.0	pain	1	499488
51.571	0.0	pain	1	515710
53.1576	0.0	pain	1	531576
54.8514	0.0	pain	1	548514
56.4408	0.0	pain	1	564408
58.1157	0.0	Abort	99	581157
