onset	duration	trial_type	value	sample
3.7986	0.0	pain	1	37986
5.4225	0.0	pain	1	54225
7.0108	0.0	pain	1	70108
8.6398	0.0	pain	1	86398
10.209	0.0	pain	1	102090
11.8132	0.0	pain	1	118132
13.5233	0.0	pain	1	135233
15.1958	0.0	pain	1	151958
16.8978	0.0	pain	1	168978
18.51	0.0	pain	1	185100
20.1884	0.0	pain	1	201884
21.8553	0.0	pain	1	218553
23.4305	0.0	pain	1	234305
25.1558	0.0	pain	1	251558
26.8108	0.0	pain	1	268108
28.4251	0.0	pain	1	284251
30.0035	0.0	pain	1	300035
31.6974	0.0	pain	1	316974
33.3369	0.0	pain	1	333369
34.9018	0.0	pain	1	349018
36.579	0.0	pain	1	365790
38.2234	0.0	pain	1	382234
39.9306	0.0	pain	1	399306
41.5588	0.0	pain	1	415588
43.2719	0.0	pain	1	432719
45.0169	0.0	pain	1	450169
46.757	0.0	pain	1	467570
48.3425	0.0	pain	1	483425
50.0707	0.0	pain	1	500707
51.8066	0.0	pain	1	518066
53.415	0.0	pain	1	534150
55.1629	0.0	pain	1	551629
56.8955	0.0	pain	1	568955
58.5364	0.0	pain	1	585364
60.2448	0.0	pain	1	602448
61.8006	0.0	pain	1	618006
