onset	duration	trial_type	value	sample
5.7849	0.0	pain	1	57849
7.5027	0.0	pain	1	75027
9.0929	0.0	pain	1	90929
10.7843	0.0	pain	1	107843
12.4582	0.0	pain	1	124582
14.1553	0.0	pain	1	141553
15.8106	0.0	pain	1	158106
17.3648	0.0	pain	1	173648
19.0403	0.0	pain	1	190403
20.7761	0.0	pain	1	207761
22.3673	0.0	pain	1	223673
24.0907	0.0	pain	1	240907
25.7866	0.0	pain	1	257866
27.4397	0.0	pain	1	274397
29.0941	0.0	pain	1	290941
30.784	0.0	pain	1	307840
32.3982	0.0	pain	1	323982
34.0794	0.0	pain	1	340794
35.6787	0.0	pain	1	356787
37.2367	0.0	pain	1	372367
38.9588	0.0	pain	1	389588
40.5944	0.0	pain	1	405944
42.3322	0.0	pain	1	423322
43.9297	0.0	pain	1	439297
45.5936	0.0	pain	1	455936
47.1637	0.0	pain	1	471637
48.7319	0.0	pain	1	487319
50.3903	0.0	pain	1	503903
51.9475	0.0	pain	1	519475
53.5224	0.0	pain	1	535224
55.1825	0.0	pain	1	551825
56.7487	0.0	pain	1	567487
58.3778	0.0	pain	1	583778
59.9552	0.0	pain	1	599552
61.5371	0.0	pain	1	615371
63.2473	0.0	pain	1	632473
