onset	duration	trial_type	value	sample
7.071	0.0	pain	1	70710
8.6254	0.0	pain	1	86254
10.2403	0.0	pain	1	102403
11.8297	0.0	pain	1	118297
13.4109	0.0	pain	1	134109
15.0421	0.0	pain	1	150421
16.6414	0.0	pain	1	166414
18.2132	0.0	pain	1	182132
19.8034	0.0	pain	1	198034
21.4806	0.0	pain	1	214806
23.181	0.0	pain	1	231810
24.824	0.0	pain	1	248240
26.5193	0.0	pain	1	265193
28.2083	0.0	pain	1	282083
29.8475	0.0	pain	1	298475
31.516	0.0	pain	1	315160
33.1619	0.0	pain	1	331619
34.79	0.0	pain	1	347900
36.3532	0.0	pain	1	363532
38.0207	0.0	pain	1	380207
39.5899	0.0	pain	1	395899
41.3027	0.0	pain	1	413027
42.8739	0.0	pain	1	428739
44.5391	0.0	pain	1	445391
46.2225	0.0	pain	1	462225
47.8447	0.0	pain	1	478447
49.4857	0.0	pain	1	494857
51.113	0.0	pain	1	511130
52.8013	0.0	pain	1	528013
54.4954	0.0	pain	1	544954
56.1407	0.0	pain	1	561407
57.7769	0.0	pain	1	577769
59.3391	0.0	pain	1	593391
60.9512	0.0	pain	1	609512
62.6746	0.0	pain	1	626746
64.2856	0.0	Abort	99	642856
