onset	duration	condition_name	trial_type	stim_name	one_back	train_test	subj_resp	imagert	imagery_scene	imagery_pos
2.09989957511425e-06	12.001544900005683	0	0	Fix	0	0	0	0	0	0
12.001543999882415	2.001424100017175	315232	2	A neon sign is mounted to a brick wall	0	1	0	0	0	0
15.000088599976152	2.0015789000317454	37457	1	images\train2017\000000037457.jpg	0	1	0	0	0	0
18.000294900033623	2.001437900122255	126536	1	images\train2017\000000126536.jpg	0	1	0	0	0	0
21.000066499924287	2.0015584998764098	432038	2	A dog is chasing some sheep on the grass	0	1	0	0	0	0
23.999919699970633	2.0015123998746276	165874	2	snow on the ground with a sky background	0	2	0	0	0	0
27.00022860011086	2.001588199986145	256879	1	images\train2017\000000256879.jpg	0	1	0	0	0	0
29.99995610001497	2.001551599940285	367120	2	These two dogs sit on a bench together	0	2	0	0	0	0
33.00003460003063	2.001527100102976	318193	2	A tennis player rushes to hit a tennis ball	0	1	0	0	0	0
36.00000789994374	2.001574199879542	310552	2	A bike stands next to a brick wall	0	2	0	0	0	0
39.00051570008509	2.001567699946463	546366	1	images\train2017\000000546366.jpg	0	1	0	0	0	0
41.99992180010304	2.0014621999580413	0	0	Fix	0	0	0	0	0	0
45.00001320010051	2.0015608000103384	397121	2	the bird is sitting on a branch is a river	0	1	0	0	0	0
48.000371400034055	2.0015205999370664	77821	1	images\train2017\000000077821.jpg	0	1	0	0	0	0
51.00000060000457	2.00157819991	195406	2	The teddy bear has a big bright red bow	0	2	0	0	0	0
54.00042419997044	2.0015147998929024	161060	1	images\train2017\000000161060.jpg	0	1	0	0	0	0
56.999959300039336	2.0014923000708222	186196	2	A man waits at the curb with 2 grocery bags	0	1	0	0	0	0
60.000502600101754	2.0015228998381644	392319	1	images\train2017\000000392319.jpg	0	1	0	0	0	0
63.00002899998799	2.001484500011429	73567	2	A dog is sitting on an unmade bed	0	1	0	0	0	0
66.00054530007765	2.0014271000400186	340804	1	images\train2017\000000340804.jpg	0	1	0	0	0	0
69.00015480001457	2.001529400004074	579893	2	The stop sign is at a four way intersection	0	1	0	0	0	0
71.99993519997224	2.001537699950859	32116	2	a large white plane is on the runway	0	1	0	0	0	0
75.00001950003207	2.0017119001131505	0	0	Fix	0	0	0	0	0	0
77.9998898000922	2.001606200123206	563009	2	A group of sheep being herded by a dog	0	1	0	0	0	0
81.00033350009471	2.001474699936807	299776	1	images\train2017\000000299776.jpg	0	1	0	0	0	0
84.00042849988677	2.0015338000375777	450719	1	images\train2017\000000450719.jpg	0	2	0	0	0	0
87.00011490006	2.0016330999787897	266153	2	A kid playing frisbee in the park	0	1	0	0	0	0
