onset	duration	condition_name	trial_type	stim_name	one_back	train_test	subj_resp	imagert	imagery_scene	imagery_pos
2.200016751885414e-06	12.001537699950859	0	0	Fix	0	0	0	0	0	0
12.001537499949336	2.0014977001119405	122403	1	images\train2017\000000122403.jpg	0	2	0	0	0	0
14.999943400034681	2.001517200144008	63644	2	A car's tail lights at night in a city	0	1	0	0	0	0
17.999972600024194	2.001480699982494	268051	2	A dog that is standing on top of the ground	0	1	0	0	0	0
21.000077799893916	2.0015045998152345	327211	2	A guy pulling his luggage toward an airport	0	1	0	0	0	0
23.99997209990397	2.0015179999172688	183210	2	A herd of sheep are in a grassy area	0	2	0	0	0	0
27.00034000002779	2.001522999955341	238193	1	images\train2017\000000238193.jpg	0	2	0	0	0	0
30.000014299992472	2.0014797998592257	268151	2	A very sleek, clean and dark modern kitchen	0	1	0	0	0	0
33.00009010010399	2.0015162001363933	467854	2	A man plowing a field with work horses	0	2	0	0	0	0
35.99993419996463	2.001526999985799	555739	2	a close up of a piece of cake on a plate	0	2	0	0	0	0
39.00032230000943	2.0015322999097407	510799	1	images\train2017\000000510799.jpg	0	1	0	0	0	0
42.00038499990478	2.001522700069472	511472	1	images\train2017\000000511472.jpg	0	1	0	0	0	0
45.00039010006003	2.0015742999967188	504807	1	images\train2017\000000504807.jpg	0	1	0	0	0	0
47.9999269999098	2.0016444998327643	0	0	Fix	0	0	0	0	0	0
51.00014919997193	2.001646399963647	186788	1	images\train2017\000000186788.jpg	0	2	0	0	0	0
53.99986970005557	2.00147210014984	10560	2	A person with a laptop laying on their chest	0	1	0	0	0	0
57.000109100015834	2.0016717000398785	543490	2	Pigeons standing on a bench in day time	0	1	0	0	0	0
60.00017919996753	2.001595500158146	419387	1	images\train2017\000000419387.jpg	0	1	0	0	0	0
62.99997220002115	2.0015404999721795	221313	2	A black and white duck swims in the water	0	2	0	0	0	0
66.00032430002466	2.0016298999544233	221313	1	images\train2017\000000221313.jpg	2	0	1	0	0	0
68.99994800006971	2.0015666999388486	159731	2	A boy sitting on a bed with a laptop	0	1	0	0	0	0
72.00035089999437	2.001458999933675	214958	1	images\train2017\000000214958.jpg	0	1	0	0	0	0
75.00001229997724	2.0014615000691265	0	0	Fix	0	0	0	0	0	0
78.00044879992492	2.0015116001013666	575882	1	images\train2017\000000575882.jpg	0	1	0	0	0	0
80.99993199994788	2.0015173999127	92771	2	Two zebras in the zoo by some trees	0	1	0	0	0	0
84.00000580004416	2.0014456000644714	546074	2	A hefty red truck on a rural street	0	2	0	0	0	0
87.00004140008241	2.0016113000456244	286009	2	A brown dog laying next to a book	0	1	0	0	0	0
90.00019280007109	2.0014742999337614	337314	1	images\train2017\000000337314.jpg	0	1	0	0	0	0
93.0000660000369	2.001636999892071	87638	2	The front and back cover of a book	0	1	0	0	0	0
96.00024829991162	2.0015650000423193	74316	1	images\train2017\000000074316.jpg	0	1	0	0	0	0
99.00023550004698	2.0015265000984073	44625	1	images\train2017\000000044625.jpg	0	1	0	0	0	0
102.00026110000908	2.001547899795696	152120	1	images\val2017\000000152120.jpg	0	1	0	0	0	0
104.99993230006658	2.0014372000005096	152120	2	A person riding a motorcycle  down a road	2	0	1	0	0	0
108.00054730009288	2.0015129998791963	13912	1	images\train2017\000000013912.jpg	0	1	0	0	0	0
111.00039150007069	2.0014130000490695	142500	1	images\train2017\000000142500.jpg	0	1	0	0	0	0
114.00006800005212	2.001505400054157	0	0	Fix	0	0	0	0	0	0
117.00040500005707	2.0015987001825124	122403	1	images\train2017\000000122403.jpg	0	2	0	0	0	0
120.00029899994843	2.0015216001775116	401642	1	images\train2017\000000401642.jpg	0	1	0	0	0	0
123.00003909994848	2.001630999846384	280158	2	a person riding skis on a snowy slope	0	1	0	0	0	0
125.9998932001181	2.0015444001182914	515828	2	A woman prepares to serve a tennis ball	0	1	0	0	0	0
129.00032999995165	2.0014692000113428	252018	1	images\train2017\000000252018.jpg	0	2	0	0	0	0
132.0002590001095	2.0015024999156594	578466	1	images\train2017\000000578466.jpg	0	1	0	0	0	0
135.00044930004515	2.001642300048843	194756	1	images\train2017\000000194756.jpg	0	1	0	0	0	0
138.0002164999023	2.0015141998883337	578591	1	images\train2017\000000578591.jpg	0	1	0	0	0	0
141.0000603001099	2.001644399948418	252018	2	The four people are looking at the elephant	0	2	0	0	0	0
143.99987010005862	2.0015431998763233	0	0	Fix	0	0	0	0	0	0
147.0003973999992	2.001626799814403	539419	1	images\train2017\000000539419.jpg	0	1	0	0	0	0
150.00016769999638	2.001438400009647	35216	1	images\train2017\000000035216.jpg	0	1	0	0	0	0
153.0004604998976	2.001600000075996	35216	1	images\train2017\000000035216.jpg	1	0	1	0	0	0
155.9999132999219	2.001506600063294	308180	2	A man and older woman playing wii tennis	0	1	0	0	0	0
159.0003617000766	2.001571800094098	123797	1	images\train2017\000000123797.jpg	0	1	0	0	0	0
161.99999490007758	2.0014501998666674	192095	2	A person throwing a baseball onto the field	0	2	0	0	0	0
165.00010620011017	2.001489599933848	237833	2	Two men are walking down the street together	0	1	0	0	0	0
168.00015540001914	2.001531000016257	63104	2	A young boy in a baseball hat and glove	0	1	0	0	0	0
171.0003333000932	2.001440400024876	283403	1	images\train2017\000000283403.jpg	0	1	0	0	0	0
174.00050559989177	2.0015063998289406	252018	1	images\train2017\000000252018.jpg	0	2	0	0	0	0
177.00005290005356	2.001808000029996	252018	2	The four people are looking at the elephant	2	0	1	0	0	0
179.99964549997821	2.0015064999461174	461506	2	A man moving a tour boat in the water	0	1	0	0	0	0
183.00029870006256	2.001554800197482	38938	1	images\train2017\000000038938.jpg	0	2	0	0	0	0
186.00037320004776	2.0015209999401122	475693	1	images\train2017\000000475693.jpg	0	2	0	0	0	0
189.0000132001005	2.0014821998775005	0	0	Fix	0	0	0	0	0	0
192.00011030002497	2.001534199807793	253873	2	a couple of people are cooking at a table	0	1	0	0	0	0
195.0002842999529	2.0015690000727773	186788	2	two legs, yellow shoes, and a green skateboard	0	2	0	0	0	0
198.00010060006753	2.00166040007025	357238	2	a person that is flying a kite in the sky	0	1	0	0	0	0
201.00047209998593	2.0014922998379916	363165	1	images\train2017\000000363165.jpg	0	1	0	0	0	0
204.0000867000781	2.001511299982667	322710	2	A person on a court with a tennis racket	0	1	0	0	0	0
207.00003560003825	2.001737500075251	335427	2	some broccoli in a soup in a bowl	0	1	0	0	0	0
210.00022189994343	2.001644399948418	230238	1	images\train2017\000000230238.jpg	0	1	0	0	0	0
213.00002359994687	2.001602099975571	47566	2	A man has a sheep that he is grooming	0	2	1	0	0	0
216.00043089990504	2.0014893000479788	363483	1	images\train2017\000000363483.jpg	0	2	0	0	0	0
219.0001449000556	2.001486700028181	304689	2	A girl at the table is sewing something	0	1	0	0	0	0
222.0000819999259	2.001416200073436	4395	2	A man in a suit poses for the camera	0	1	0	0	0	0
225.00010369997472	2.001447099959478	0	0	Fix	0	0	0	0	0	0
228.0000990999397	2.001484800130129	334474	2	Man showing off his new tie at a party	0	1	0	0	0	0
231.0003996999003	2.0015722999814898	186368	1	images\train2017\000000186368.jpg	0	1	0	0	0	0
234.00029330002144	2.001515199895948	178429	1	images\train2017\000000178429.jpg	0	1	0	0	0	0
237.00047060009092	2.001477099955082	101762	1	images\val2017\000000101762.jpg	0	1	0	0	0	0
240.00007959990762	2.001531799789518	351504	2	Two boys sitting in chairs near tents	0	1	0	0	0	0
242.99999619997106	2.001584199955687	292888	2	A black cow standing next to a white cow	0	2	0	0	0	0
245.9999492999632	2.0014559000264853	246725	2	A table with pans of donuts and a sign	0	1	0	0	0	0
