onset	duration	sample	type	value
2.28003008150841	0	1141	box:spawned	box:spawned;condition:vibro;trial_nr:1;normal_or_conflict:normal;cube:CubeLeft (UnityEngine.GameObject);isiTime:1.768168
3.15004155997872	0	1576	box:touched	box:touched;condition:vibro;vibroFeedback:on;reaction_time:0.8598654;trial_nr:1;normal_or_conflict:normal;cube:CubeLeft (UnityEngine.GameObject);isiTime:1.768168;vibro_duration:0.1
3.15004155997872	0	1576	box:touched	box:touched;condition:vibro;reaction_time:0.8598654;trial_nr:1;normal_or_conflict:normal;cube:CubeLeft (UnityEngine.GameObject);isiTime:1.768168
3.25204290573041	0	1627	vibroFeedback:off	vibroFeedback:off;vibroFeedbackDuration:0.1002532
5.64207443853966	0	2822	Markers	visualFeedback:off
7.31609652469978	0	3659	box:spawned	box:spawned;condition:vibro;trial_nr:2;normal_or_conflict:normal;cube:CubeMiddle (UnityEngine.GameObject);isiTime:1.666522
8.63411391392262	0	4318	box:touched	box:touched;condition:vibro;vibroFeedback:on;reaction_time:1.30776;trial_nr:2;normal_or_conflict:normal;cube:CubeMiddle (UnityEngine.GameObject);isiTime:1.666522;vibro_duration:0.1
8.63411391392262	0	4318	box:touched	box:touched;condition:vibro;reaction_time:1.30776;trial_nr:2;normal_or_conflict:normal;cube:CubeMiddle (UnityEngine.GameObject);isiTime:1.666522
8.74811541799804	0	4375	vibroFeedback:off	vibroFeedback:off;vibroFeedbackDuration:0.1121071
11.1261467924836	0	5564	Markers	visualFeedback:off
12.8141690633547	0	6408	box:spawned	box:spawned;condition:vibro;trial_nr:3;normal_or_conflict:normal;cube:CubeRight (UnityEngine.GameObject);isiTime:1.686477
13.5141782989055	0	6758	box:touched	box:touched;condition:vibro;vibroFeedback:on;reaction_time:0.6925771;trial_nr:3;normal_or_conflict:normal;cube:CubeRight (UnityEngine.GameObject);isiTime:1.686477;vibro_duration:0.1
13.5161783252928	0	6759	box:touched	box:touched;condition:vibro;reaction_time:0.6925771;trial_nr:3;normal_or_conflict:normal;cube:CubeRight (UnityEngine.GameObject);isiTime:1.686477
13.6181796710445	0	6810	vibroFeedback:off	vibroFeedback:off;vibroFeedbackDuration:0.1025703
16.0062111774665	0	8004	Markers	visualFeedback:off
