onset	duration	condition_name	trial_type	stim_name	one_back	train_test	subj_resp	imagert	imagery_scene	imagery_pos
2.00001522898674e-06	12.001473299926147	0	0	Fix	0	0	0	0	0	0
12.001473000040278	2.001407900126651	50945	2	There are four slices of pizza on the plate	0	1	0	0	0	0
15.000169800128788	2.001534900162369	116048	2	A woman in a bikini riding a bike	0	1	0	0	0	0
18.000039899954572	2.001529000001028	186308	2	A jumbo jet lifting off the runway at takeoff	0	2	0	0	0	0
20.999979400075972	2.001466399990022	184664	2	An English breakfast is served on a table	0	1	0	0	0	0
24.000040400074795	2.001482600113377	450719	1	images\train2017\000000450719.jpg	0	2	0	0	0	0
26.999955900013447	2.0015263999812305	573853	2	A deep dish vegetable pizza on a plate	0	1	0	0	0	0
30.000391100067645	2.001446300186217	573853	1	images\train2017\000000573853.jpg	2	0	1	0	0	0
33.00044280011207	2.00151460012421	151567	1	images\train2017\000000151567.jpg	0	1	0	0	0	0
36.00004129996523	2.001392199890688	328115	2	A man takes apart a couple of cell phones	0	1	0	0	0	0
39.00047560012899	2.001491099828854	43966	1	images\train2017\000000043966.jpg	0	2	0	0	0	0
42.00001129996963	2.001468800008297	0	0	Fix	0	0	0	0	0	0
45.0000800001435	2.0015179000329226	100581	2	A  lizard kite being flown over a  field	0	1	0	0	0	0
48.000117799965665	2.0014273000415415	67798	2	A tablet on a stand on a kitchen counter	0	1	0	0	0	0
51.00052840006538	2.0015463000163436	157356	1	images\train2017\000000157356.jpg	0	1	0	0	0	0
54.0000003001187	2.001483100000769	252693	2	Open wrought iron gate covered in road signs	0	1	0	0	0	0
57.00044730002992	2.0014675001148134	271844	1	images\train2017\000000271844.jpg	0	2	0	0	0	0
60.00047430000268	2.0015305001288652	425077	1	images\train2017\000000425077.jpg	0	1	0	0	0	0
63.000345499953255	2.0015765000134706	295952	1	images\train2017\000000295952.jpg	0	1	0	0	0	0
66.00045190006495	2.0015825000591576	555739	1	images\train2017\000000555739.jpg	0	2	0	0	0	0
68.99984679999761	2.0014619000721723	459136	2	A silver bench has a sign above it	0	1	0	0	0	0
72.00000080000609	2.0013520000502467	166575	2	A group of zebras grazing in a field	0	1	0	0	0	0
75.00055840006098	2.001518700039014	370462	1	images\train2017\000000370462.jpg	0	1	0	0	0	0
78.00025749998167	2.0014196999836713	464476	1	images\val2017\000000464476.jpg	0	1	0	0	0	0
81.00013520009816	2.0015608000103384	0	0	Fix	0	0	0	0	0	0
84.00018030009232	2.0014657999854535	51322	2	A crowd walks toward a red double decker bus	0	1	0	0	0	0
87.00048359995708	2.0015683001838624	275501	1	images\train2017\000000275501.jpg	0	1	0	0	0	0
90.00035540014505	2.0014192999806255	571929	1	images\train2017\000000571929.jpg	0	1	0	0	0	0
93.00048719998449	2.0015896998811513	37322	1	images\train2017\000000037322.jpg	0	1	0	0	0	0
96.00057350005955	2.001382499933243	299640	1	images\train2017\000000299640.jpg	0	1	0	0	0	0
99.00047620013356	2.0016559001524	37905	1	images\train2017\000000037905.jpg	0	1	0	0	0	0
101.99996239994653	2.0015080999583006	477534	2	Two people are skiing on snow covered ground	0	1	0	0	0	0
105.00009530014358	2.001454799901694	450719	2	A giraffe drinking water from a man-made pond	0	2	0	0	0	0
108.00015780003741	2.001561300130561	0	0	Fix	0	0	0	0	0	0
111.00001229997724	2.001430200180039	357202	2	a person jumping a snow board in the air	0	1	0	0	0	0
114.00050990004092	2.001533599803224	357202	1	images\train2017\000000357202.jpg	2	0	1	0	0	0
117.0000474001281	2.0015426999889314	546074	2	A hefty red truck on a rural street	0	2	0	0	0	0
120.00050100008957	2.0015056000556797	192095	1	images\train2017\000000192095.jpg	0	2	0	0	0	0
123.00011959997937	2.001584100071341	70426	2	A woman with a surfboard in the water	0	2	0	0	0	0
126.00042940001003	2.0016350999940187	70426	1	images\train2017\000000070426.jpg	2	0	1	0	0	0
129.00021820003167	2.0015349998138845	403739	1	images\train2017\000000403739.jpg	0	1	0	0	0	0
132.0000823000446	2.0015044999308884	576733	2	a small boat in a large body of water	0	1	0	0	0	0
135.0000629001297	2.001594099914655	424820	2	A man on a motorcycle on the beach with a dog	0	1	0	0	0	0
138.00003820005804	2.001471599796787	0	0	Fix	0	0	0	0	0	0
140.99999759998173	2.0015521000605077	437849	2	An empty house with appliances out of place	0	1	0	0	0	0
143.99991580005735	2.001551300054416	362301	2	A kid is snowboarding down a snowy slope	0	1	0	0	0	0
147.00034400005825	2.0015628999099135	25902	1	images\train2017\000000025902.jpg	0	2	0	0	0	0
149.99999830010347	2.001640200149268	25902	2	A teenager surfing a wave in an ocean	2	0	1	0	0	0
153.00033680000342	2.001422500004992	555739	1	images\train2017\000000555739.jpg	0	2	0	0	0	0
156.00040190014988	2.001634699990973	380011	1	images\train2017\000000380011.jpg	0	2	0	0	0	0
159.00012929993682	2.001404499867931	298573	1	images\train2017\000000298573.jpg	0	1	0	0	0	0
161.99999839998782	2.0016145000699908	305351	2	A giraffe standing next to a brick wall	0	1	0	0	0	0
164.99995999992825	2.001527299871668	0	0	Fix	0	0	0	0	0	0
168.00004100007936	2.0015476001426578	444285	2	A boy holding an umbrella open inside	0	1	0	0	0	0
171.0003915000707	2.001357000088319	540828	1	images\train2017\000000540828.jpg	0	1	0	0	0	0
174.0007450999692	2.001538700191304	128649	1	images\train2017\000000128649.jpg	0	1	0	0	0	0
177.0003687001299	2.0015221999492496	183210	1	images\train2017\000000183210.jpg	0	2	0	0	0	0
180.00040769996122	2.0015584998764098	183210	1	images\train2017\000000183210.jpg	1	0	1	0	0	0
182.99984159995802	2.0015498001594096	194790	2	A group of girls getting pizza from a table	0	1	0	0	0	0
186.00008499994874	2.0016077999025583	278135	2	A baby looking at two parrots on a table	0	2	0	0	0	0
189.00035819993354	2.0015834998339415	201702	1	images\train2017\000000201702.jpg	0	1	0	0	0	0
191.99994040001184	2.001539899967611	0	0	Fix	0	0	0	0	0	0
195.00004160008393	2.0015910000074655	295585	2	a dog on a leash sniffing a red fire hydrant	0	1	0	0	0	0
198.00034420005977	2.00150529993698	16764	1	images\train2017\000000016764.jpg	0	2	0	0	0	0
201.00010340008885	2.0014984000008553	76731	2	A pen is sitting on top of a laptop	0	1	0	0	0	0
204.00014070002362	2.0015727998688817	531721	2	A kid sits and holds a cell phone	0	1	0	0	0	0
