onset	duration	condition_name	trial_type	stim_name	one_back	train_test	subj_resp	imagert	imagery_scene	imagery_pos
2.1999585442245007e-06	12.00149739999324	0	0	Fix	0	0	0	0	0	0
12.001497199991718	2.001504499989096	477031	2	A stuffed dog that is sitting on a ledge	0	1	0	0	0	0
14.999972499965224	2.001543099991977	201601	1	images\train2017\000000201601.jpg	0	2	0	0	0	0
17.999910300015472	2.001566899998579	201601	2	A woman stands waiting next to her suitcase	2	0	1	0	0	0
20.99995139997918	2.0014621999580413	206998	2	a store tack with some items on it	0	1	0	0	0	0
23.999966499977745	2.0015336999786086	45124	2	A group of people skiing down a slope	0	1	0	0	0	0
27.000290299998596	2.0015574999852106	484722	1	images\train2017\000000484722.jpg	0	1	0	0	0	0
29.99994989996776	2.001415500009898	408735	2	A man riding a wave on top of a surfboard	0	1	0	0	0	0
33.000550400000066	2.0015035000396892	146411	1	images\train2017\000000146411.jpg	0	2	0	0	0	0
36.00002039998071	2.001385300012771	85852	2	A girl is holding on to a green umbrella	0	1	0	0	0	0
39.00018759997329	2.0014426999841817	470672	2	Two street signs, with a little bit of rust	0	1	0	0	0	0
42.00036419997923	2.0014485999708995	307194	1	images\train2017\000000307194.jpg	0	1	0	0	0	0
45.00005849997979	2.001608899969142	462292	2	A red train parked next to a train platform	0	1	0	0	0	0
47.99989769997774	2.001485499960836	0	0	Fix	0	0	0	0	0	0
51.00007299997378	2.001425999973435	181739	2	A gray cat sits next to a computer	0	1	0	0	0	0
54.00038629997289	2.0013591999886557	398426	1	images\train2017\000000398426.jpg	0	1	0	0	0	0
57.00007690000348	2.001506900007371	192095	2	A person throwing a baseball onto the field	0	2	0	0	0	0
60.000511199992616	2.001468800008297	192095	1	images\train2017\000000192095.jpg	2	0	1	0	0	0
63.000079999968875	2.001461100007873	266579	2	A boat and a duck is in the water	0	1	0	0	0	0
66.00040640000952	2.001406700001098	206793	1	images\train2017\000000206793.jpg	0	1	0	0	0	0
69.0000431999797	2.0014233999536373	138529	2	a cat sitting in a bathroom sink	0	2	0	0	0	0
72.00058140000328	2.0013717000256293	557985	1	images\train2017\000000557985.jpg	0	1	0	0	0	0
75.00013749999925	2.001511999987997	130413	2	A person water skiing on a lake	0	1	0	0	0	0
77.99995389999822	2.0014811999863014	0	0	Fix	0	0	0	0	0	0
80.99999019998359	2.0013942000223324	406920	2	New York city street near the Lincoln tunnel	0	1	0	0	0	0
84.0005409999867	2.0015293000033125	414261	1	images\val2017\000000414261.jpg	0	1	0	0	0	0
87.000341499981	2.0014244000194594	176509	1	images\train2017\000000176509.jpg	0	2	0	0	0	0
89.99995399999898	2.0014425999834202	220654	2	A dump truck sits by a stop sign	0	2	0	0	0	0
93.00057779997587	2.0014381999499165	220654	1	images\train2017\000000220654.jpg	2	0	1	0	0	0
96.000077100005	2.001435499987565	278135	2	A baby looking at two parrots on a table	0	2	0	0	0	0
99.00015919998987	2.0014579000417143	16590	2	A couple of people standing in a room	0	1	0	0	0	0
102.0002683000057	2.001459299994167	63881	1	images\train2017\000000063881.jpg	0	2	0	0	0	0
105.00012819998665	2.00145830004476	402844	2	a man is holding an orange bat outside	0	1	0	0	0	0
108.00023070001043	2.001403999980539	0	0	Fix	0	0	0	0	0	0
111.00020840001525	2.0014353999868035	546074	2	A hefty red truck on a rural street	0	2	0	0	0	0
113.99998869997216	2.001464999979362	195406	2	The teddy bear has a big bright red bow	0	2	0	0	0	0
117.00034909998067	2.001516799966339	9851	1	images\train2017\000000009851.jpg	0	1	0	0	0	0
119.99987130000954	2.00163449998945	100560	2	A man photographs a surfer on a wave	0	1	0	0	0	0
