onset	duration	trial_type
0	0.9	digit 4 (V)
10	0.9	digit 1 (V)
16	0.9	digit 2 (V)
24	0.9	digit 5 (V)
34	0.9	digit 3 (V)
42	0.9	digit 1 (V)
46	0.9	digit 5 (V)
52	0.9	digit 3 (V)
58	0.9	digit 2 (V)
70	0.9	digit 4 (V)
78	0.9	digit 3 (V)
90	0.9	digit 1 (V)
98	0.9	digit 5 (V)
110	0.9	digit 4 (V)
116	0.9	digit 2 (V)
122	0.9	digit 5 (V)
132	0.9	digit 1 (V)
142	0.9	digit 3 (V)
150	0.9	digit 4 (V)
160	0.9	digit 2 (V)
170	0.9	digit 3 (V)
174	0.9	digit 1 (V)
178	0.9	digit 4 (V)
182	0.9	digit 2 (V)
186	0.9	digit 5 (V)
198	0.9	digit 3 (V)
204	0.9	digit 4 (V)
208	0.9	digit 1 (V)
218	0.9	digit 5 (V)
224	0.9	digit 2 (V)
230	0.9	digit 5 (V)
236	0.9	digit 2 (V)
246	0.9	digit 3 (V)
254	0.9	digit 4 (V)
