onset	duration	condition_name	trial_type	stim_name	one_back	train_test	subj_resp	imagert	imagery_scene	imagery_pos
1.8999999156221747e-06	12.0016770000002	0	0	Fix	0	0	0	0	0	0
12.001676300000327	2.001520700000583	101572	2	A man taking a selfie with his cell phone	0	1	0	0	0	0
15.000061099999584	2.0015502000005654	379476	2	The table is very long and dimly lit	0	1	0	0	0	0
18.00001770000017	2.0017023000000336	195406	1	images\train2017\000000195406.jpg	0	2	0	0	0	0
21.000319699999636	2.001509100000476	81284	1	images\train2017\000000081284.jpg	0	1	0	0	0	0
24.000013099999705	2.0014952999999878	81284	2	A smiling guy on the floor with a laptop	2	0	1	0	0	0
27.000167000000147	2.0015174999998635	275995	2	A bald eagle is perched on a tree	0	2	0	0	0	0
30.00038339999992	2.001482499999838	238193	1	images\train2017\000000238193.jpg	0	2	0	0	0	0
33.00045620000037	2.0015276000003723	112867	1	images\train2017\000000112867.jpg	0	1	0	0	0	0
36.000086299999566	2.0015612999995938	70426	2	A woman with a surfboard in the water	0	2	0	0	0	0
39.00038349999977	2.0015143000000535	246061	1	images\train2017\000000246061.jpg	0	1	0	0	0	0
42.000108700000055	2.0015309999998863	0	0	Fix	0	0	0	0	0	0
45.000417399999606	2.0015481000000364	264723	1	images\train2017\000000264723.jpg	0	1	0	0	0	0
47.99997400000029	2.001558899999509	288761	2	A tennis player is reaching to hit a ball	0	1	0	0	0	0
50.99999000000025	2.0015464999996766	540890	2	A woman is smiling with a birthday cake	0	1	0	0	0	0
53.99998289999985	2.001717699999972	25902	2	A teenager surfing a wave in an ocean	0	2	0	0	0	0
56.999831000000086	2.001595200000338	25902	2	A teenager surfing a wave in an ocean	1	0	1	0	0	0
60.00045380000029	2.00153599999976	275995	1	images\train2017\000000275995.jpg	0	2	0	0	0	0
62.99999529999968	2.001478999999563	310552	2	A bike stands next to a brick wall	0	2	0	0	0	0
66.00048749999951	2.001646100000471	143624	1	images\train2017\000000143624.jpg	0	1	0	0	0	0
68.99995579999995	2.0014092000001256	310552	2	A bike stands next to a brick wall	0	2	0	0	0	0
71.99992120000024	2.0015315000000555	310552	2	A bike stands next to a brick wall	1	0	1	0	0	0
75.00033640000038	2.0015284000000975	138529	1	images\train2017\000000138529.jpg	0	2	0	0	0	0
78.00006810000014	2.001619500000743	338963	2	Toilet, sink and tub crowd the small bathroom	0	1	0	0	0	0
80.99994530000004	2.0014862999996694	116502	2	A person stirs one of the pots on a stove	0	1	0	0	0	0
84.0001057999998	2.0014721999996254	0	0	Fix	0	0	0	0	0	0
87.00041549999969	2.0014939000002414	177255	1	images\train2017\000000177255.jpg	0	1	0	0	0	0
90.00013370000033	2.001488199999585	279331	2	a small dog on a leash with a racket	0	2	0	0	0	0
93.00042800000028	2.0015690000000177	495149	1	images\train2017\000000495149.jpg	0	1	0	0	0	0
96.00040100000024	2.0015231999996104	458229	1	images\train2017\000000458229.jpg	0	1	0	0	0	0
98.99999329999991	2.0015190000003713	101588	2	a clock on a pole on a side walk	0	1	0	0	0	0
102.00028730000031	2.0014791999992667	66191	1	images\train2017\000000066191.jpg	0	1	0	0	0	0
104.99999939999998	2.001641099999688	268523	2	A view of an ocean and some boats in it	0	1	0	0	0	0
108.00025579999965	2.001580300000569	560282	1	images\train2017\000000560282.jpg	0	2	0	0	0	0
110.99995560000025	2.001653399999668	155897	2	A person holding a sandwich in their hands	0	1	0	0	0	0
114.00022609999996	2.0015536999999313	155974	1	images\train2017\000000155974.jpg	0	1	0	0	0	0
117.00005119999969	2.0016488999999638	0	0	Fix	0	0	0	0	0	0
119.99997170000006	2.001451900000575	53580	2	an image of a guy riding the bus	0	2	0	0	0	0
123.00022460000037	2.001536299999316	243914	2	A man surfing a wave in the ocean	0	1	0	0	0	0
125.99999190000017	2.0015058999997564	47566	2	A man has a sheep that he is grooming	0	2	0	0	0	0
129.0000868999996	2.0015912999997454	475693	2	a jet plane is parked out on a runway	0	2	0	0	0	0
132.0002973999999	2.001516100000117	6450	1	images\train2017\000000006450.jpg	0	2	0	0	0	0
134.9999958999997	2.001592300000084	466118	2	A bathroom with a primitive style art theme	0	1	0	0	0	0
138.0003257999997	2.001518600000054	249471	1	images\train2017\000000249471.jpg	0	1	0	0	0	0
141.0001032	2.0014909000001353	220234	2	A man on a court with a tennis racket	0	1	0	0	0	0
144.00053060000027	2.001496099999713	8093	1	images\train2017\000000008093.jpg	0	1	0	0	0	0
147.00037489999977	2.001470199999858	159225	1	images\train2017\000000159225.jpg	0	2	0	0	0	0
150.00005789999977	2.001498000000538	0	0	Fix	0	0	0	0	0	0
153.0003829999996	2.0014720999997735	25902	1	images\train2017\000000025902.jpg	0	2	0	0	0	0
155.9999157000002	2.0015456000000995	45962	2	a bunch of bananas are bunched together	0	1	0	0	0	0
159.00032219999957	2.0016930000001594	103927	1	images\train2017\000000103927.jpg	0	1	0	0	0	0
162.00015520000034	2.0015284000000975	135554	2	Four powder covered donuts on a blue plate	0	1	0	0	0	0
164.99998799999958	2.001493699999628	392972	2	A small dog jumps high to catch a frisbee	0	1	0	0	0	0
168.00017839999964	2.001633999999285	475699	2	A woman sitting on a rock holding an umbrella	0	1	0	0	0	0
171.00027409999984	2.0016066999996838	258026	1	images\train2017\000000258026.jpg	0	1	0	0	0	0
174.0004587000003	2.0014601000002585	516264	1	images\train2017\000000516264.jpg	0	1	0	0	0	0
177.00049760000002	2.0015032000001156	75590	1	images\train2017\000000075590.jpg	0	1	0	0	0	0
180.00017930000013	2.0014147000001685	201601	2	A woman stands waiting next to her suitcase	0	2	0	0	0	0
183.00013260000014	2.0016175000000658	0	0	Fix	0	0	0	0	0	0
186.00004179999996	2.001524700000118	434782	2	A man that is punching in on a time clock	0	1	0	0	0	0
