onset	duration	trial_type
8.0808	3	mispron
8.0827	3	PH
13.1491	3	W
17.0636	3	mispron
19.8487	3	W
23.9966	3	mispron
25.8984	3	PH
32.7294	3	mispron
34.9146	3	PH
40.2976	3	W
41.679	3	mispron
48.0138	3	PH
48.5619	3	mispron
53.9949	3	mispron
56.1134	3	W
60.0446	3	mispron
64.8962	3	PH
68.6108	3	mispron
70.6626	3	W
73.6772	3	mispron
77.8622	3	W
79.9935	3	mispron
84.3285	3	PH
86.1099	3	mispron
90.3281	3	W
93.9928	3	mispron
99.261	3	W
101.1591	3	mispron
106.5254	3	mispron
106.5272	3	PH
114.4083	3	mispron
115.5267	3	W
122.5597	3	W
123.0412	3	mispron
128.6593	3	PH
130.7908	3	mispron
135.9589	3	PH
136.8571	3	mispron
143.7234	3	mispron
144.9418	3	W
149.3231	3	mispron
151.9247	3	PH
156.1727	3	mispron
157.0578	3	W
162.939	3	mispron
162.9908	3	PH
168.7404	3	W
169.0387	3	mispron
174.0068	3	W
175.255	3	mispron
179.2399	3	PH
183.5712	3	mispron
185.3895	3	PH
190.0875	3	mispron
192.6891	3	W
195.3706	3	mispron
201.2886	3	PH
203.7534	3	mispron
208.9882	3	W
212.7196	3	mispron
214.2546	3	PH
218.2193	3	mispron
219.7543	3	PH
225.1873	3	W
226.3855	3	mispron
232.6702	3	PH
233.1185	3	mispron
238.2032	3	W
241.0014	3	mispron
244.1862	3	PH
246.8344	3	mispron
252.1508	3	mispron
253.1024	3	W
258.9171	3	mispron
259.5187	3	PH
267.1833	3	mispron
268.3516	3	PH
272.3497	3	mispron
273.8846	3	W
279.8826	3	mispron
