onset	duration	condition_name	trial_type	stim_name	one_back	train_test	subj_resp	imagert	imagery_scene	imagery_pos
2.100132405757904e-06	12.00159309990704	0	0	Fix	0	0	0	0	0	0
12.001593000022694	2.0015545000787824	6894	2	A man is playing with an elephant in a field	0	1	0	0	0	0
15.000058799982071	2.001521100057289	462908	1	images\train2017\000000462908.jpg	0	1	0	0	0	0
18.000446000136435	2.001491199946031	466514	1	images\train2017\000000466514.jpg	0	2	0	0	0	0
21.00040309992619	2.0015599001199007	159225	1	images\train2017\000000159225.jpg	0	2	0	0	0	0
24.00027190009132	2.001505400054157	235281	1	images\train2017\000000235281.jpg	0	1	0	0	0	0
27.000006099930033	2.0015244998503476	97028	2	A bowl that has food inside of it	0	1	0	0	0	0
29.999995399964973	2.00151910004206	522446	2	There is a row of people at a bar	0	1	0	0	0	0
32.999943600036204	2.001636700006202	125351	2	A lady running by a dog on a skate board	0	1	0	0	0	0
35.9998665000312	2.001521199941635	0	0	Fix	0	0	0	0	0	0
39.000586699927226	2.001676799962297	265153	1	images\train2017\000000265153.jpg	0	1	0	0	0	0
41.999948600074276	2.0015163000207394	255714	2	A double decker bus is in the street	0	2	0	0	0	0
45.00003070011735	2.0015020999126136	154576	2	A couple of kids in an area with sheep	0	1	0	0	0	0
48.00042539997958	2.001464399974793	294162	1	images\val2017\000000294162.jpg	0	1	0	0	0	0
51.000056999968365	2.0015541000757366	200365	2	A picture of two hot dogs and a cup of soda	0	1	0	0	0	0
53.99990239995532	2.0014570001512766	547633	2	There are some dishes on the side of a sink	0	1	0	0	0	0
57.00052689993754	2.0015585999935865	502307	1	images\train2017\000000502307.jpg	0	1	0	0	0	0
60.00035240012221	2.001499000005424	114652	1	images\train2017\000000114652.jpg	0	1	0	0	0	0
63.00059280009009	2.0017235002014786	129293	1	images\train2017\000000129293.jpg	0	1	0	0	0	0
65.99980460014194	2.00142790004611	129293	2	A white plate of food at a table	2	0	1	0	0	0
69.00012670014985	2.001594299916178	387042	2	a man that is jumping with a racket in hand	0	1	0	0	0	0
72.00020170002244	2.0015232998412102	332773	1	images\train2017\000000332773.jpg	0	1	0	0	0	0
74.9999633000698	2.0016050001140684	0	0	Fix	0	0	0	0	0	0
77.99989979993552	2.0016071998979896	443634	2	A woman on a court with a tennis racket	0	1	0	0	0	0
80.99990150006488	2.0015688000712544	252018	2	The four people are looking at the elephant	0	2	0	0	0	0
84.00032020010985	2.00150250014849	285649	1	images\train2017\000000285649.jpg	0	1	0	0	0	0
87.00040720007382	2.0014393001329154	5303	1	images\train2017\000000005303.jpg	0	1	0	0	0	0
90.00004790001549	2.001496799988672	5303	2	A man is holding a large piece of pizza	2	0	1	0	0	0
93.0000281999819	2.001462100073695	426705	2	a couple looking at a laptop on a desk	0	1	0	0	0	0
96.00039820000529	2.0015096000861377	491856	1	images\train2017\000000491856.jpg	0	1	0	0	0	0
99.0005753999576	2.00145380012691	138131	1	images\train2017\000000138131.jpg	0	1	0	0	0	0
102.00011350004934	2.0015202998183668	0	0	Fix	0	0	0	0	0	0
105.00043040001765	2.001539299963042	45404	1	images\train2017\000000045404.jpg	0	1	0	0	0	0
108.0001405000221	2.0015626000240445	57777	2	Three cats are relaxing on a tile floor	0	1	0	0	0	0
111.00054339994676	2.0015765998978168	57703	1	images\train2017\000000057703.jpg	0	2	0	0	0	0
114.0004418999888	2.0015443000011146	256766	1	images\train2017\000000256766.jpg	0	1	0	0	0	0
117.00006650015712	2.0015507000498474	467854	2	A man plowing a field with work horses	0	2	0	0	0	0
120.00013449997641	2.0014581999275833	5758	2	A IMAGE OF A TOWER CLOCK WITH THE CLOCK ON IT	0	1	0	0	0	0
123.00051879999228	2.001465299865231	573980	1	images\train2017\000000573980.jpg	0	2	0	0	0	0
126.00000869994983	2.001522999955341	571825	2	Man standing in a kitchen holding a banana	0	1	0	0	0	0
129.00038690003566	2.0016457000747323	266200	1	images\train2017\000000266200.jpg	0	1	0	0	0	0
131.99995389999822	2.0015302000101656	502884	2	a woman is wearing a yellow hat and drinking	0	1	0	0	0	0
135.00040090014227	2.001479299971834	502884	1	images\train2017\000000502884.jpg	2	0	1	0	0	0
138.00007589999586	2.0017585998866707	385795	2	Children running to kick the soccer ball	0	2	0	0	0	0
141.00004129996523	2.0015038000419736	575406	1	images\train2017\000000575406.jpg	0	1	0	0	0	0
143.99986890004948	2.0014402999076992	0	0	Fix	0	0	0	0	0	0
147.0004026000388	2.0016258999239653	408204	1	images\train2017\000000408204.jpg	0	1	0	0	0	0
150.00000909995288	2.0015486001502723	400535	2	A baseball player holding a bat in his hand	0	1	0	0	0	0
153.0000011001248	2.0014247000217438	557731	2	a rectangular pizza on a wood cutting board	0	1	0	0	0	0
156.00011650007218	2.0015042000450194	468086	2	A woman in a hat is riding a white horse	0	1	0	0	0	0
159.00003039999865	2.0014919999521226	163240	2	A train coming up the tracks through trees	0	2	0	0	0	0
162.00022940011695	2.0015732999891043	221313	2	A black and white duck swims in the water	0	2	0	0	0	0
164.99989169999026	2.0014941000845283	6450	2	A zebra who is sitting down in the grass	0	2	0	0	0	0
168.00051399995573	2.0014676998835057	88388	1	images\train2017\000000088388.jpg	0	1	0	0	0	0
171.00043240003288	2.0015270998701453	88388	1	images\train2017\000000088388.jpg	1	0	1	0	0	0
173.99996459996328	2.0014943999703974	146411	2	A cat on the ground with a shoe	0	2	0	0	0	0
177.00038280012086	2.0014874001499265	165874	1	images\train2017\000000165874.jpg	0	2	0	0	0	0
180.00002040015534	2.0015241999644786	0	0	Fix	0	0	0	0	0	0
183.00042679999024	2.001533300150186	353260	1	images\train2017\000000353260.jpg	0	2	0	0	0	0
186.00002810009755	2.0014841998927295	133449	2	a man that is bent down next to a cow	0	2	0	0	0	0
189.00045239995234	2.0015002000145614	180389	1	images\train2017\000000180389.jpg	0	2	0	0	0	0
192.00036259996705	2.001396399922669	180389	1	images\train2017\000000180389.jpg	1	0	1	0	0	0
195.00001080008224	2.001337599940598	270636	2	A woman on a sandy beach flying a kite	0	1	0	0	0	0
198.00004610000178	2.0013892999850214	160004	2	Double decker buses pass Big Ben in London	0	1	0	0	0	0
201.00040809996426	2.001617200206965	186308	1	images\train2017\000000186308.jpg	0	2	0	0	0	0
203.99993459996767	2.001621500123292	465973	2	A man in a hat riding a horse	0	1	0	0	0	0
207.00028729997575	2.0015610998962075	293713	1	images\train2017\000000293713.jpg	0	1	0	0	0	0
210.0003814001102	2.0014921999536455	261977	1	images\train2017\000000261977.jpg	0	1	0	0	0	0
213.00042679999024	2.0017260001040995	346111	1	images\train2017\000000346111.jpg	0	1	0	0	0	0
215.9999977000989	2.001527199987322	122403	2	An old school bus is parked in a field	0	2	0	0	0	0
218.99999839998782	2.0015219000633806	74788	2	a baby chewing on a toothbrush in a park	0	1	0	0	0	0
222.00001280009747	2.0015328000299633	0	0	Fix	0	0	0	0	0	0
225.00033030007035	2.0015100000891834	287434	1	images\train2017\000000287434.jpg	0	2	0	0	0	0
228.00038380012847	2.0015690999571234	578866	1	images\train2017\000000578866.jpg	0	1	0	0	0	0
231.0000044000335	2.0015581999905407	267548	2	Two men have lime green jackets and smiles	0	1	0	0	0	0
233.99990699999034	2.0015465000178665	409669	2	A person is riding down a rail on a snowboard	0	1	0	0	0	0
237.00008290004916	2.0014478000812232	418757	2	A tower with a clock and weather vein	0	1	0	0	0	0
240.00006570015103	2.001485100015998	548167	2	A young boy is learning how to ski	0	2	0	0	0	0
243.00013940013014	2.0015035001561046	302569	2	A man riding on the back of an animal	0	1	0	0	0	0
246.00036410009488	2.001553200185299	435880	1	images\val2017\000000435880.jpg	0	1	0	0	0	0
249.00029670004733	2.0014996000099927	435880	1	images\val2017\000000435880.jpg	1	0	1	0	0	0
252.00032230000943	2.0015283999964595	202573	1	images\train2017\000000202573.jpg	0	1	0	0	0	0
255.0000366999302	2.0014454999472946	501126	2	A cat peers outside the door of a  cupboard	0	1	0	0	0	0
258.0000561999623	2.0015002998989075	165874	2	snow on the ground with a sky background	0	2	0	0	0	0
261.00012510013767	2.001634699990973	243782	2	A girl has just whacked a tennis ball	0	1	0	0	0	0
264.0000019001309	2.001461199950427	221771	2	A person is feeding a cow an apple	0	1	0	0	0	0
267.0003082000185	2.0015122999902815	163240	1	images\train2017\000000163240.jpg	0	2	0	0	0	0
270.0004112001043	2.001517300028354	302595	1	images\train2017\000000302595.jpg	0	1	0	0	0	0
273.0003977001179	2.0015143998898566	239532	1	images\train2017\000000239532.jpg	0	1	0	0	0	0
276.00041229999624	2.0015040000434965	414397	1	images\train2017\000000414397.jpg	0	1	0	0	0	0
279.00036290008575	2.0015930000226945	466514	1	images\train2017\000000466514.jpg	0	2	0	0	0	0
282.00029460014775	2.001778000034392	6450	1	images\train2017\000000006450.jpg	0	2	0	0	0	0
285.00020710006356	2.001537600066513	192692	1	images\train2017\000000192692.jpg	0	1	0	0	0	0
287.9999691999983	16.0000348999165	0	0	Fix	0	0	0	0	0	0
