onset	duration	condition_name	trial_type	stim_name	one_back	train_test	subj_resp	imagert	imagery_scene	imagery_pos
2.200016751885414e-06	12.001586300088093	0	0	Fix	0	0	0	0	0	0
12.001585699850693	2.0015261000953615	536798	2	A young boy holding onto a parking meter	0	2	0	0	0	0
15.000052300048992	2.00173779996112	511438	2	a bunch of people are standing near a plane	0	1	0	0	0	0
17.99981649988331	2.00149940000847	192095	1	images\train2017\000000192095.jpg	0	2	0	0	0	0
21.00042869988829	2.0015393998473883	324692	1	images\train2017\000000324692.jpg	0	1	0	0	0	0
23.999956799903885	2.00152670009993	475693	2	a jet plane is parked out on a runway	0	2	0	0	0	0
27.00048829987645	2.001568299951032	20087	1	images\train2017\000000020087.jpg	0	1	0	0	0	0
30.000384300015867	2.001530099892989	532338	1	images\train2017\000000532338.jpg	0	1	0	0	0	0
33.00034789997153	2.0016034999862313	514299	1	images\train2017\000000514299.jpg	0	1	0	0	0	0
36.00023050000891	2.001478899968788	186308	1	images\train2017\000000186308.jpg	0	2	0	0	0	0
39.0000136999879	2.0016005001962185	117973	2	two people next to a river with cel phones	0	1	0	0	0	0
41.99993639998138	2.0014518999960274	0	0	Fix	0	0	0	0	0	0
45.000376499956474	2.001779600046575	144321	1	images\train2017\000000144321.jpg	0	1	0	0	0	0
47.999698699917644	2.0015403998550028	89829	2	Two donuts on top of each other on a plate	0	1	0	0	0	0
51.00046469992958	2.001519499812275	165859	1	images\train2017\000000165859.jpg	0	1	0	0	0	0
54.00000060000457	2.001501400023699	122403	2	An old school bus is parked in a field	0	2	0	0	0	0
57.00033949990757	2.001504700165242	122403	1	images\train2017\000000122403.jpg	2	0	1	0	0	0
60.00038189999759	2.001547000138089	243527	1	images\train2017\000000243527.jpg	0	1	0	0	0	0
63.00004439987242	2.0014291999395937	414373	2	a man playing a game of tennis	0	2	0	0	0	0
66.00043329992332	2.0013947000261396	414373	1	images\train2017\000000414373.jpg	2	0	1	0	0	0
69.00016019982286	2.0015018000267446	24674	2	A woman prepares to eat a large apple pancake	0	1	0	0	0	0
71.99998650001362	2.0015384999569505	414373	2	a man playing a game of tennis	0	2	0	0	0	0
75.00001019984484	2.001526400214061	340971	2	A woman standing in front of a TV screen	0	1	0	0	0	0
77.99993829987943	2.001496799988672	380011	2	Two horses standing near a fence in the snow	0	2	0	0	0	0
80.999953399878	2.001551400171593	310552	2	A bike stands next to a brick wall	0	2	0	0	0	0
83.99987489986233	2.001515300013125	560282	2	a woman eating a big piece of pizza	0	2	0	0	0	0
86.999978199834	2.001501799793914	0	0	Fix	0	0	0	0	0	0
90.00007979990914	2.0015670999418944	221666	2	A bench sits under a garden of daisies	0	1	0	0	0	0
93.0002265998628	2.001620499882847	201601	1	images\train2017\000000201601.jpg	0	2	0	0	0	0
95.99990849988535	2.0014824999962	540520	2	A woman petting the trunk of a elephant	0	1	0	0	0	0
99.0004979998339	2.0014998998958617	353260	1	images\train2017\000000353260.jpg	0	2	0	0	0	0
102.00004559988156	2.0014883000403643	353260	2	A lot of cars driving on a packed highway	2	0	0	0	0	0
105.000062600011	2.0014819998759776	165419	2	A man jumps to catch a frisbee on the beach	0	2	0	0	0	0
108.00009919982404	2.001509200083092	214892	2	Man with skateboard doing a trick in the air	0	1	0	0	0	0
111.0003592998255	2.0015187999233603	546074	1	images\train2017\000000546074.jpg	0	2	0	0	0	0
113.9999955999665	2.0014975001104176	0	0	Fix	0	0	0	0	0	0
116.99995399988256	2.001600499963388	195837	2	old timey photo of an old town and horse	0	1	0	0	0	0
119.9998947000131	2.0015203000511974	140935	2	a man and a woman hold up wine glasses	0	1	0	0	0	0
123.00038299988955	2.0015121998731047	163240	1	images\train2017\000000163240.jpg	0	2	0	0	0	0
126.0004845999647	2.0015346999280155	400836	1	images\train2017\000000400836.jpg	0	1	0	0	0	0
129.0003092000261	2.001487599918619	287846	1	images\train2017\000000287846.jpg	0	1	0	0	0	0
132.00003580003977	2.0015192998107523	277263	2	Several street signs shown on a city street	0	1	0	0	0	0
