onset	duration	condition_name	trial_type	stim_name	one_back	train_test	subj_resp	imagert	imagery_scene	imagery_pos
2.100000074278796e-06	12.001603499999874	0	0	Fix	0	0	0	0	0	0
12.00160330000017	2.001555400000143	425404	1	images\train2017\000000425404.jpg	0	1	0	0	0	0
14.999930999999833	2.001560199999858	63881	2	A young boy playing soccer on a dirt field	0	2	0	0	0	0
18.000119199999972	2.001464500000111	381626	2	The lady is standing next to the stove	0	1	0	0	0	0
21.000444100000095	2.0015392999998767	265014	1	images\train2017\000000265014.jpg	0	1	0	0	0	0
24.000104700000065	2.001611199999843	296907	2	A tan car wears a Santa Claus outfit	0	1	0	0	0	0
27.000477599999613	2.001583099999152	363483	1	images\train2017\000000363483.jpg	0	2	0	0	0	0
30.00013560000025	2.0014508000003843	101348	2	A person feeding a kitten from a bottle	0	1	0	0	0	0
33.000126300000375	2.0016403999998147	101348	2	A person feeding a kitten from a bottle	1	0	1	0	0	0
36.000362900000255	2.0014577000001736	385795	1	images\train2017\000000385795.jpg	0	2	0	0	0	0
39.00040389999958	2.0014353999995365	562851	1	images\train2017\000000562851.jpg	0	1	0	0	0	0
42.0001000000002	2.001418900000317	192095	2	A person throwing a baseball onto the field	0	2	0	0	0	0
45.00050970000029	2.0015111000002435	279331	1	images\train2017\000000279331.jpg	0	2	0	0	0	0
48.00003509999988	2.0014713000000484	0	0	Fix	0	0	0	0	0	0
51.00013099999978	2.00164119999954	369920	2	A tour bus designed with a coca cola theme	0	1	0	0	0	0
54.00028480000037	2.001641999999265	390826	1	images\val2017\000000390826.jpg	0	1	0	0	0	0
56.999829899999895	2.0014894999994794	43966	2	A pizza with one slice taken from it	0	2	0	0	0	0
60.00021060000017	2.0016853999995874	539631	2	a man is standing next to the president	0	1	0	0	0	0
62.99995769999987	2.0014963999992688	136979	2	A person that is riding on a bicycle	0	1	0	0	0	0
66.00043019999976	2.0015708999999333	204981	1	images\train2017\000000204981.jpg	0	1	0	0	0	0
69.0003286000001	2.001564799999869	57703	1	images\train2017\000000057703.jpg	0	2	0	0	0	0
72.00053560000015	2.0014437999998336	401518	1	images\train2017\000000401518.jpg	0	1	0	0	0	0
75.00016210000013	2.0014655000004495	280505	2	Two twin beds beside each other in a bedroom	0	1	0	0	0	0
78.00022759999956	2.001519399999779	102594	2	A pink stuffed bear and some wraped presents	0	1	0	0	0	0
81.0003284000004	2.0015769999999975	1315	1	images\train2017\000000001315.jpg	0	1	0	0	0	0
84.00041239999973	2.001538299999993	278135	1	images\train2017\000000278135.jpg	0	2	0	0	0	0
87.00000120000004	2.0016511000003447	0	0	Fix	0	0	0	0	0	0
90.00039430000015	2.0015690999998696	252018	1	images\train2017\000000252018.jpg	0	2	0	0	0	0
92.99999399999979	2.0014360999994096	252018	2	The four people are looking at the elephant	2	0	1	0	0	0
96.000677	2.001537900000585	60993	1	images\train2017\000000060993.jpg	0	1	0	0	0	0
98.99993780000023	2.0016035999997257	385795	2	Children running to kick the soccer ball	0	2	0	0	0	0
102.00011619999987	2.0015121999995245	560282	2	a woman eating a big piece of pizza	0	2	0	0	0	0
105.00011549999999	2.0015493999999308	478220	2	A city with very tall and pointy buildings	0	1	0	0	0	0
108.00047100000029	2.0015410999994856	332740	1	images\train2017\000000332740.jpg	0	1	0	0	0	0
111.00005830000009	2.00149330000022	3862	2	Dog with frisbee in mouth, green grass below	0	2	0	0	0	0
114.00051249999979	2.001510600000074	446732	1	images\train2017\000000446732.jpg	0	1	0	0	0	0
117.00008849999995	2.001618199999939	246625	2	A busy city street and sidewalk in a city	0	1	0	0	0	0
120.00003860000015	2.0017299000001003	341230	2	A merchant selling oranges off of his truck	0	1	0	0	0	0
122.99993579999955	2.0015054000004966	0	0	Fix	0	0	0	0	0	0
126.00011360000008	2.0015653000000384	439262	2	Three young children are playing in the snow	0	1	0	0	0	0
128.99997079999957	2.001561600000059	43966	2	A pizza with one slice taken from it	0	2	0	0	0	0
132.00039180000022	2.0014664000000266	380011	1	images\train2017\000000380011.jpg	0	2	0	0	0	0
135.00042099999973	2.0016730000006646	380011	1	images\train2017\000000380011.jpg	1	0	0	0	0	0
138.0000344	2.00158139999985	363483	2	a brown and white pony grazing in a field	0	2	0	0	0	0
140.99993129999984	2.0016396000000896	363483	2	a brown and white pony grazing in a field	1	0	1	0	0	0
143.99997939999957	2.0015199999998003	117352	2	People look at fresh berries at a market	0	1	0	0	0	0
147.0001374000003	2.001755199999934	328242	2	A man standing on a snowy slope on skis	0	1	0	0	0	0
150.00015350000012	2.001578100000188	15653	1	images\train2017\000000015653.jpg	0	1	0	0	0	0
153.0002082000001	2.00152799999978	388587	1	images\train2017\000000388587.jpg	0	1	0	0	0	0
156.00060940000003	2.001477099999647	165874	1	images\train2017\000000165874.jpg	0	2	0	0	0	0
159.00021070000003	2.0015255999996953	0	0	Fix	0	0	0	0	0	0
162.00019249999968	2.0015567000000374	148517	2	a man is riding a surfboard at the beach	0	1	0	0	0	0
165.00031209999997	2.0016444000002593	487774	1	images\train2017\000000487774.jpg	0	1	0	0	0	0
167.99986919999992	2.001481600000261	450719	2	A giraffe drinking water from a man-made pond	0	2	0	0	0	0
171.00046569999995	2.0015596000002915	47948	1	images\train2017\000000047948.jpg	0	1	0	0	0	0
174.00058639999952	2.001508399999693	47948	1	images\train2017\000000047948.jpg	1	0	1	0	0	0
177.00012940000033	2.0015655999995943	487840	2	A small boy is on a little blue bike	0	1	0	0	0	0
180.00011819999963	2.0015032000001156	578900	2	A plate of some food on top of a table	0	1	0	0	0	0
183.00018360000013	2.00166100000024	37655	2	Woman at an outside table having a meal	0	1	0	0	0	0
185.99991130000035	2.001567199999954	0	0	Fix	0	0	0	0	0	0
188.9999332999996	2.0014916999998604	90274	2	A plane on the runaway about to take off	0	1	0	0	0	0
192.0004740000004	2.0014713999999003	524173	1	images\train2017\000000524173.jpg	0	1	0	0	0	0
195.00047989999985	2.001504400000158	16764	1	images\train2017\000000016764.jpg	0	2	0	0	0	0
198.00057959999958	2.0014274999994086	241643	1	images\train2017\000000241643.jpg	0	1	0	0	0	0
201.00047129999984	2.001581299999998	512419	1	images\train2017\000000512419.jpg	0	1	0	0	0	0
204.00070830000004	2.0014868999996906	181757	1	images\train2017\000000181757.jpg	0	1	0	0	0	0
207.00041599999986	2.0015473000003112	53425	1	images\train2017\000000053425.jpg	0	1	0	0	0	0
210.00054199999977	2.0015290000001187	152751	1	images\train2017\000000152751.jpg	0	1	0	0	0	0
213.00030179999976	2.0015407999999297	252018	1	images\train2017\000000252018.jpg	0	2	0	0	0	0
216.00177150000036	2.001433299999917	0	0	Fix	0	0	0	0	0	0
219.00067760000002	2.0014438999996855	97999	1	images\train2017\000000097999.jpg	0	1	0	0	0	0
222.00023359999977	2.0015591000001223	20727	2	A large white airplane on a open lot	0	1	0	0	0	0
225.00033449999955	2.0017816999998104	20727	1	images\train2017\000000020727.jpg	2	0	1	0	0	0
228.0002658000003	2.001473299999816	8351	1	images\train2017\000000008351.jpg	0	1	0	0	0	0
231.00012419999985	2.0015181999997367	45433	2	A snow skier is on the white snow	0	1	0	0	0	0
234.00019330000032	2.001510799999778	220654	2	A dump truck sits by a stop sign	0	2	0	0	0	0
237.0004626	2.0015568999997413	468884	1	images\train2017\000000468884.jpg	0	1	0	0	0	0
240.0005417000002	2.001604399999451	165200	1	images\train2017\000000165200.jpg	0	1	0	0	0	0
242.99992889999976	2.0016651999994792	134213	2	A clock hanging in front of a museum	0	1	0	0	0	0
245.9998925	2.001530300000013	564830	2	A television that is on a wooden stand	0	1	0	0	0	0
249.0000858000003	2.001540400000522	408167	2	The bouquet of flowers is on a cement step	0	1	0	0	0	0
252.0002953000003	2.0015395000000353	336474	1	images\train2017\000000336474.jpg	0	1	0	0	0	0
255.00019479999992	2.0015730000004623	165874	2	snow on the ground with a sky background	0	2	0	0	0	0
258.0001173999999	2.001478300000599	323457	2	a bunch of cows lay down on some grass	0	1	0	0	0	0
261.0001137999998	2.001564199999848	341359	2	a stuffed animals holds on to a candy bar	0	1	0	0	0	0
264.00029259999974	2.0014776999996684	225750	2	a bench on a path near a field	0	1	0	0	0	0
267.0004565999998	2.001469500000894	20315	1	images\train2017\000000020315.jpg	0	1	1	0	0	0
270.00001950000023	2.0015050000001793	221313	2	A black and white duck swims in the water	0	2	0	0	0	0
273.0003622000004	2.0014186999997037	287434	1	images\train2017\000000287434.jpg	0	2	0	0	0	0
276.00054199999977	2.001536599999781	221313	1	images\train2017\000000221313.jpg	0	2	0	0	0	0
279.00027109999974	2.00149810000039	310082	1	images\train2017\000000310082.jpg	0	1	0	0	0	0
282.00047300000006	2.001489300000685	21544	1	images\train2017\000000021544.jpg	0	1	0	0	0	0
285.0000960999996	2.001649899999393	320979	2	A woman, horse, truck and a coach on the road	0	1	0	0	0	0
287.9999491999997	16.000059099999817	0	0	Fix	0	0	0	0	0	0
