onset	duration	condition_name	trial_type	stim_name	one_back	train_test	subj_resp	imagert	imagery_scene	imagery_pos
2.3000002329354174e-06	12.001622199999474	0	0	Fix	0	0	0	0	0	0
12.00162199999977	2.0015886999999566	255714	2	A double decker bus is in the street	0	2	0	0	0	0
14.999987600000168	2.0015946999992593	178017	1	images\train2017\000000178017.jpg	0	1	0	0	0	0
17.999884199999542	2.0016372999998566	6450	2	A zebra who is sitting down in the grass	0	2	0	0	0	0
21.000318399999742	2.001615000000129	6450	1	images\train2017\000000006450.jpg	2	0	1	0	0	0
23.99997119999989	2.0015594000005876	37782	2	three women and two have glasses of wine	0	1	0	0	0	0
27.000388599999496	2.0015080000002854	458752	1	images\train2017\000000458752.jpg	0	1	0	0	0	0
30.00052489999962	2.0015424000002895	458752	1	images\train2017\000000458752.jpg	1	0	1	0	0	0
33.000027000000046	2.0016209999994317	278411	2	A bike parked in a room near a bed	0	1	0	0	0	0
36.00030059999972	2.001550599999973	124841	1	images\train2017\000000124841.jpg	0	1	0	0	0	0
39.00041119999969	2.0015289000002667	180389	1	images\train2017\000000180389.jpg	0	2	0	0	0	0
42.00020179999956	2.001575899999807	236539	2	Two horses are in the field eating grass	0	1	0	0	0	0
44.99999979999939	2.0016201999997065	0	0	Fix	0	0	0	0	0	0
48.0002499000002	2.0015094999998837	444273	1	images\train2017\000000444273.jpg	0	1	0	0	0	0
51.00012599999991	2.0016371000001527	34760	2	A bathroom with a shower, toilet, and sink	0	1	0	0	0	0
54.00020260000019	2.0015267999997377	227732	1	images\train2017\000000227732.jpg	0	1	0	0	0	0
57.00035519999983	2.0015932000005705	399905	1	images\train2017\000000399905.jpg	0	1	0	0	0	0
60.000608499999544	2.0015230999997584	57703	1	images\train2017\000000057703.jpg	0	2	0	0	0	0
63.00019119999979	2.001578399999744	341401	2	Three boys are sitting and eating some food	0	1	0	0	0	0
66.00021299999935	2.001555300000291	524820	2	A gross dirty mens public bathroom is shown	0	1	0	0	0	0
69.00043910000022	2.001607999999578	342650	1	images\train2017\000000342650.jpg	0	1	0	0	0	0
72.00054769999952	2.0014743000001545	12993	1	images\train2017\000000012993.jpg	0	1	1	0	0	0
75.00006949999988	2.001463500000682	12993	2	A person with a rain jacket on their bike	2	0	0	0	0	0
78.00060500000018	2.0015720999999758	330220	1	images\train2017\000000330220.jpg	0	1	0	0	0	0
81.00000110000019	2.0014888000005158	182812	2	A man has fallen asleep holding a banana	0	1	0	0	0	0
84.00022749999971	2.001585199999681	0	0	Fix	0	0	0	0	0	0
