onset	duration	trial_type
0	15	right
15	10	rest
25	15	left
40	5	rest
45	15	left
60	6	rest
66	15	right
81	14	rest
95	15	right
110	8	rest
118	15	left
133	11	rest
144	15	right
159	15	rest
174	15	left
189	9	rest
198	15	right
213	10	rest
223	15	left
238	7	rest
245	15	right
260	6	rest
266	15	right
281	13	rest
294	15	left
309	11	rest
320	15	right
335	15	rest
350	15	left
365	7	rest
372	15	right
387	12	rest
399	15	left
414	9	rest
423	15	right
438	10	rest
448	15	left
463	8	rest
471	15	left
486	13	rest
499	15	right
514	12	rest
526	15	left
541	14	rest
555	15	right
570	5	rest
575	15	left
590	10	rest
