onset	duration	trial_type	stim_id	stim_file	stim_nsd_id	button_press
400	2	stimulus	32	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-032_nsd-050094.png	50094	0
404	2	stimulus	120	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-020_nsd-031740.png	31740	0
408	2	stimulus	126	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-026_nsd-039245.png	39245	0
412	2	stimulus	38	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-038_nsd-061232.png	61232	0
416	2	stimulus	82	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-032_nsd-047783.png	47783	0
420	2	stimulus	22	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-022_nsd-031487.png	31487	0
424	2	stimulus	87	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-037_nsd-054386.png	54386	0
428	2	stimulus	11	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-011_nsd-018147.png	18147	0
432	2	blank	n/a	n/a	n/a	0
436	2	stimulus	47	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-047_nsd-069505.png	69505	0
440	2	stimulus	62	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-012_nsd-015646.png	15646	0
444	2	stimulus	59	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-009_nsd-010178.png	10178	0
448	2	catch	151	catch_images/catch_08.png	n/a	1
452	2	stimulus	110	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/rnc_baseline_img-010_nsd-021688.png	21688	0
456	2	stimulus	25	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/align_img-025_nsd-035996.png	35996	0
460	2	stimulus	71	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-021_nsd-032603.png	32603	0
464	2	stimulus	75	multivariate_rnc_controlling_images/V1-V4/imageset-nsd/disentangle_img-025_nsd-039660.png	39660	0
468	2	blank	n/a	n/a	n/a	0
472	2	blank	n/a	n/a	n/a	0
476	2	blank	n/a	n/a	n/a	0
480	2	blank	n/a	n/a	n/a	0
