onset	duration	trial_type
20.22	8	episodic
34.42	8	episodic
48.62	8	episodic
62.82	8	episodic
76.62	8	control
90.22	8	episodic
104.22	8	control
118.62	8	control
133.03	8	control
147.03	8	episodic
175.43	8	control
189.43	8	episodic
203.03	8	episodic
216.63	8	episodic
230.63	8	episodic
244.63	8	episodic
258.23	8	episodic
285.43	8	episodic
299.43	8	episodic
313.43	8	episodic
327.43	8	episodic
341.43	8	episodic
355.43	8	episodic
369.63	8	episodic
383.43	8	episodic
397.03	8	episodic
410.83	8	episodic
425.03	8	episodic
