onset	duration	condition_name	trial_type	stim_name	one_back	train_test	subj_resp	imagert	imagery_scene	imagery_pos
2.4000000848900527e-06	12.00162629999977	0	0	Fix	0	0	0	0	0	0
12.001626199999919	2.0015548999999737	501739	1	images\train2017\000000501739.jpg	0	1	0	0	0	0
14.999895400000241	2.001635799999349	3375	2	A goalie standing in front of a soccer goal	0	1	0	0	0	0
18.000455900000816	2.0015532000006715	252018	1	images\train2017\000000252018.jpg	0	2	0	0	0	0
21.00007530000039	2.0014428000004045	182937	2	A man on a snowboard performing a trick	0	1	0	0	0	0
24.000139200000376	2.001633700000639	182937	2	A man on a snowboard performing a trick	1	0	1	0	0	0
26.999985500000548	2.001533300000119	574947	2	Four giraffes are standing by a building door	0	1	0	0	0	0
30.000045300000238	2.001651500000662	318108	2	A group of tents set up next to a river	0	2	0	0	0	0
33.00001229999998	2.001547599999867	380011	2	Two horses standing near a fence in the snow	0	2	0	0	0	0
36.00003240000024	2.00157659999968	212976	2	A black cat laying on top of a red couch	0	1	0	0	0	0
38.99993600000016	2.001662900000156	388398	2	Children are sitting on a red park bench	0	2	0	0	0	0
41.99989100000039	2.0015447000005224	0	0	Fix	0	0	0	0	0	0
44.999993899999936	2.0015642999997	522269	2	a bike with a basket in the front near water	0	1	0	0	0	0
48.00001460000021	2.00162360000013	256844	2	A toilet with a small tank in a tiny bathroom	0	1	0	0	0	0
51.000257700000475	2.001558500000101	530683	1	images\train2017\000000530683.jpg	0	1	0	0	0	0
54.00044380000054	2.001521799999864	263320	1	images\train2017\000000263320.jpg	0	1	0	0	0	0
57.00003749999996	2.0014781999998377	263320	2	a park bench sits next to a stream	2	0	1	0	0	0
60.00031940000008	2.0015288000004148	156260	1	images\train2017\000000156260.jpg	0	1	0	0	0	0
63.00059500000043	2.0015395000000353	181265	1	images\train2017\000000181265.jpg	0	1	0	0	0	0
65.99994490000063	2.0016390999999203	412914	2	a flipped boat sits on some snow	0	1	0	0	0	0
69.00023030000011	2.001566200000525	71879	1	images\train2017\000000071879.jpg	0	1	0	0	0	0
72.00042730000041	2.001492999999755	475693	1	images\train2017\000000475693.jpg	0	2	0	0	0	0
75.00004890000037	2.0017563999999766	42675	2	An animal appears to be thing from starving	0	1	0	0	0	0
77.99979920000078	2.001535899999908	6450	2	A zebra who is sitting down in the grass	0	2	0	0	0	0
81.00001400000019	2.001732400000037	0	0	Fix	0	0	0	0	0	0
84.00022630000058	2.001560800000334	548167	1	images\train2017\000000548167.jpg	0	2	0	0	0	0
87.00038550000045	2.0015916000002107	165874	1	images\train2017\000000165874.jpg	0	2	0	0	0	0
90.00035939999998	2.001490000000558	315273	1	images\train2017\000000315273.jpg	0	1	0	0	0	0
93.00046640000073	2.00156109999989	46168	1	images\train2017\000000046168.jpg	0	1	0	0	0	0
96.00041280000005	2.00148420000005	392028	1	images\train2017\000000392028.jpg	0	1	0	0	0	0
99.00063510000018	2.001510699999926	419087	1	images\train2017\000000419087.jpg	0	1	0	0	0	0
102.00009610000052	2.0015386000004582	460682	2	a horse that is laying down in a field	0	1	0	0	0	0
105.00001690000045	2.0014321999997264	534975	2	A woman and a kid are petting a cow	0	2	0	0	0	0
108.00053110000044	2.001606400000128	494077	1	images\train2017\000000494077.jpg	0	1	0	0	0	0
110.9999458000002	2.001637899999878	238004	2	A boat on the water at a beach	0	1	0	0	0	0
114.00032590000046	2.0015427999996973	138699	1	images\train2017\000000138699.jpg	0	1	0	0	0	0
116.99991170000067	2.001603800000339	0	0	Fix	0	0	0	0	0	0
119.99998360000063	2.001492800000051	252018	2	The four people are looking at the elephant	0	2	0	0	0	0
122.9999497000008	2.0015245000004143	222345	2	A man and a child sitting at computers	0	1	0	0	0	0
125.99997560000065	2.001513299999715	38938	2	A cat sits on top of a desk	0	2	0	0	0	0
128.99996379999993	2.001640999999836	79642	2	A group of peacocks trapped in a pen	0	2	0	0	0	0
131.99993840000025	2.0014947999998185	79642	2	A group of peacocks trapped in a pen	1	0	1	0	0	0
135.0001241	2.001610399999663	27482	2	A person on a skateboard on a city street	0	1	0	0	0	0
