onset	duration	trial_type
0.0234	2	cue_negative
5.0764	3	img_negative
13.0221	2	cue_neutral
18.0677	3	img_neutral
26.0038	2	cue_negative
31.0508	3	img_negative
39.0048	2	cue_neutral
44.0505	3	img_neutral
52.0058	2	cue_neutral
57.0502	3	img_neutral
65.0068	2	cue_negative
70.0582	3	img_negative
78.0078	2	cue_neutral
83.0579	3	img_neutral
91.0089	2	cue_neutral
96.0493	3	img_neutral
104.0098	2	cue_neutral
109.0573	3	img_neutral
117.0108	2	cue_negative
122.057	3	img_negative
130.0118	2	cue_neutral
135.0651	3	img_negative
143.0128	2	cue_neutral
148.0565	3	img_neutral
156.0138	2	cue_negative
161.0562	3	img_neutral
169.0148	2	cue_neutral
174.0642	3	img_neutral
182.0158	2	cue_neutral
187.0639	3	img_neutral
195.0168	2	cue_negative
200.0636	3	img_negative
208.0178	2	cue_negative
213.0716	3	img_neutral
221.0188	2	cue_negative
226.0714	3	img_negative
234.0198	2	cue_negative
239.0711	3	img_negative
247.0208	2	cue_neutral
252.0624	3	img_neutral
260.0218	2	cue_negative
265.0705	3	img_negative
273.0228	2	cue_negative
278.0702	3	img_negative
286.0238	2	cue_neutral
291.0699	3	img_neutral
299.0248	2	cue_neutral
304.0696	3	img_negative
312.0258	2	cue_negative
317.0693	3	img_negative
325.0268	2	cue_neutral
330.0773	3	img_neutral
338.0278	2	cue_neutral
343.077	3	img_negative
351.0288	2	cue_negative
356.0767	3	img_neutral
364.0298	2	cue_negative
369.0764	3	img_negative
377.0308	2	cue_negative
382.0761	3	img_negative
