onset	duration	trial_type
20	4	limb
28	4	instrument
32	4	car
40	4	number
44	4	word
48	4	instrument
52	4	body
56	4	child
60	4	house
64	4	limb
68	4	number
72	4	corridor
76	4	body
80	4	adult
84	4	word
88	4	limb
92	4	body
96	4	number
100	4	word
104	4	child
108	4	adult
112	4	child
116	4	car
120	4	instrument
124	4	number
128	4	house
132	4	adult
136	4	corridor
140	4	house
148	4	corridor
152	4	word
160	4	number
164	4	car
168	4	child
172	4	word
176	4	adult
180	4	instrument
184	4	child
196	4	adult
200	4	limb
204	4	house
208	4	car
212	4	corridor
216	4	child
220	4	body
224	4	house
232	4	adult
244	4	corridor
248	4	house
252	4	number
256	4	limb
260	4	body
264	4	instrument
268	4	word
276	4	limb
280	4	car
284	4	corridor
288	4	instrument
296	4	car
300	4	body
