onset	duration	trial_type
16	4	instrument
20	4	child
24	4	car
32	4	house
36	4	adult
40	4	child
44	4	corridor
48	4	number
60	4	house
64	4	limb
72	4	word
80	4	body
84	4	corridor
96	4	limb
100	4	number
104	4	house
108	4	corridor
112	4	house
116	4	word
120	4	number
124	4	adult
128	4	body
132	4	word
136	4	instrument
140	4	car
144	4	corridor
152	4	child
160	4	number
164	4	word
168	4	adult
172	4	child
176	4	house
180	4	adult
188	4	instrument
192	4	limb
196	4	car
200	4	instrument
204	4	child
208	4	number
212	4	body
216	4	limb
220	4	adult
224	4	body
228	4	limb
236	4	child
240	4	word
244	4	car
248	4	body
252	4	adult
256	4	instrument
260	4	corridor
264	4	limb
268	4	car
276	4	instrument
280	4	number
284	4	house
288	4	car
292	4	word
296	4	body
300	4	corridor
