onset	duration	trial_type
0	21	1
21.0198	5	2
26.0398	31	3
57.2596	21	1
78.2794	5	2
83.2994	31	3
114.5191	21	1
135.539	5	2
140.5589	31	4
171.7787	21	1
192.7985	5	2
197.8185	31	5
229.0383	21	1
250.0581	5	2
255.0781	31	4
286.2978	21	1
307.3177	5	2
312.3376	31	5
343.5574	21	1
364.5772	5	2
369.5972	31	3
400.8169	21	1
421.8368	5	2
426.8567	31	5
458.0765	21	1
479.0963	5	2
484.1163	31	4
515.336	21	1
536.3559	5	2
541.3758	31	3
572.5956	21	1
593.6154	5	2
598.6354	31	4
629.8552	21	1
650.875	5	2
655.895	31	5
687.1147	21	1
