onset	duration	trial	trial_type	event_type	response_time	value_stimulus	value_reference	response_decision	response_estimation
0.0	1.5	1	early	stimulus	n/a	150.0	n/a	n/a	n/a
5.5	0.5	1	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
6.0	0.547302713996032	1	early	dm_task	0.547302713996032	n/a	21.0	-1.0	n/a
6.547302713996032	0.75	1	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
17.5	0.5	1	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
18.0	3.3924239019980007	1	early	em_task	n/a	n/a	n/a	n/a	143.338494364501
21.392423901998	0.75	1	early	em_task_post	n/a	n/a	n/a	n/a	n/a
28.0	1.5	2	early	stimulus	n/a	45.0	n/a	n/a	n/a
33.5	0.5	2	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
34.0	1.08630639700277	2	early	dm_task	1.08630639700277	n/a	-4.0	-1.0	n/a
35.08630639700277	0.75	2	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
45.5	0.5	2	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
46.0	3.4478058599924992	2	early	em_task	n/a	n/a	n/a	n/a	33.1174151747033
49.4478058599925	0.75	2	early	em_task_post	n/a	n/a	n/a	n/a	n/a
56.0	1.5	3	early	stimulus	n/a	105.0	n/a	n/a	n/a
61.5	0.5	3	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
62.0	0.625736451998819	3	early	dm_task	0.625736451998819	n/a	-21.0	1.0	n/a
62.62573645199882	0.75	3	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
73.5	0.5	3	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
74.0	2.3712785989919	3	early	em_task	n/a	n/a	n/a	n/a	116.51493213095
76.37127859899189	0.75	3	early	em_task_post	n/a	n/a	n/a	n/a	n/a
84.0	1.5	4	late	stimulus	n/a	142.5	n/a	n/a	n/a
95.5	0.5	4	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
96.0	0.746720909999567	4	late	dm_task	0.746720909999567	n/a	4.0	-1.0	n/a
96.74672090999957	0.75	4	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
101.5	0.5	4	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
102.0	3.2771962879923997	4	late	em_task	n/a	n/a	n/a	n/a	132.704074616388
105.2771962879924	0.75	4	late	em_task_post	n/a	n/a	n/a	n/a	n/a
112.0	1.5	5	early	stimulus	n/a	82.5	n/a	n/a	n/a
117.5	0.5	5	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
118.0	0.972748062995379	5	early	dm_task	0.972748062995379	n/a	-4.0	-1.0	n/a
118.97274806299538	0.75	5	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
129.5	0.5	5	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
130.0	3.084852342988601	5	early	em_task	n/a	n/a	n/a	n/a	71.9204124006736
133.0848523429886	0.75	5	early	em_task_post	n/a	n/a	n/a	n/a	n/a
140.0	1.5	6	late	stimulus	n/a	22.5	n/a	n/a	n/a
151.5	0.5	6	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
152.0	1.00975424499484	6	late	dm_task	1.00975424499484	n/a	-4.0	1.0	n/a
153.00975424499484	0.75	6	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
157.5	0.5	6	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
158.0	2.9231563219946004	6	late	em_task	n/a	n/a	n/a	n/a	37.0732507889308
160.9231563219946	0.75	6	late	em_task_post	n/a	n/a	n/a	n/a	n/a
168.0	1.5	7	early	stimulus	n/a	127.5	n/a	n/a	n/a
173.5	0.5	7	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
174.0	0.768352790997596	7	early	dm_task	0.768352790997596	n/a	-21.0	1.0	n/a
174.7683527909976	0.75	7	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
185.5	0.5	7	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
186.0	3.213239421995201	7	early	em_task	n/a	n/a	n/a	n/a	129.236674302929
189.2132394219952	0.75	7	early	em_task_post	n/a	n/a	n/a	n/a	n/a
196.0	1.5	8	late	stimulus	n/a	120.0	n/a	n/a	n/a
207.5	0.5	8	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
208.0	1.22409216499364	8	late	dm_task	1.22409216499364	n/a	4.0	-1.0	n/a
209.22409216499364	0.75	8	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
213.5	0.5	8	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
214.0	3.353679015999699	8	late	em_task	n/a	n/a	n/a	n/a	120.666328648098
217.3536790159997	0.75	8	late	em_task_post	n/a	n/a	n/a	n/a	n/a
224.0	1.5	9	early	stimulus	n/a	67.5	n/a	n/a	n/a
229.5	0.5	9	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
230.0	1.18158133199904	9	early	dm_task	1.18158133199904	n/a	-4.0	-1.0	n/a
231.18158133199904	0.75	9	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
241.5	0.5	9	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
242.0	4.010925451992101	9	early	em_task	n/a	n/a	n/a	n/a	60.4472015230392
246.0109254519921	0.75	9	early	em_task_post	n/a	n/a	n/a	n/a	n/a
252.0	1.5	10	late	stimulus	n/a	157.5	n/a	n/a	n/a
263.5	0.5	10	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
264.0	0.635270569997374	10	late	dm_task	0.635270569997374	n/a	0.0	-1.0	n/a
264.6352705699974	0.75	10	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
269.5	0.5	10	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
270.0	3.7663840570020994	10	late	em_task	n/a	n/a	n/a	n/a	140.575684513414
273.7663840570021	0.75	10	late	em_task_post	n/a	n/a	n/a	n/a	n/a
280.0	1.5	11	late	stimulus	n/a	7.5	n/a	n/a	n/a
291.5	0.5	11	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
292.0	1.17756827799894	11	late	dm_task	1.17756827799894	n/a	-21.0	-1.0	n/a
293.17756827799894	0.75	11	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
297.5	0.5	11	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
298.0	3.556759490995301	11	late	em_task	n/a	n/a	n/a	n/a	25.7221824458228
301.5567594909953	0.75	11	late	em_task_post	n/a	n/a	n/a	n/a	n/a
308.0	1.5	12	late	stimulus	n/a	165.0	n/a	n/a	n/a
319.5	0.5	12	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
320.0	0.682513074993039	12	late	dm_task	0.682513074993039	n/a	0.0	-1.0	n/a
320.68251307499304	0.75	12	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
325.5	0.5	12	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
326.0	3.3623895439959988	12	late	em_task	n/a	n/a	n/a	n/a	153.552294331044
329.362389543996	0.75	12	late	em_task_post	n/a	n/a	n/a	n/a	n/a
