onset	duration	trial	trial_type	event_type	response_time	value_stimulus	value_reference	response_decision	response_estimation
0.0	1.5	1	late	stimulus	n/a	22.5	n/a	n/a	n/a
11.5	0.5	1	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
12.0	1.15766713800258	1	late	dm_task	1.15766713800258	n/a	-21.0	1.0	n/a
13.15766713800258	0.75	1	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
17.5	0.5	1	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
18.0	3.7872031409934017	1	late	em_task	n/a	n/a	n/a	n/a	27.805365541409
21.7872031409934	0.75	1	late	em_task_post	n/a	n/a	n/a	n/a	n/a
28.0	1.5	2	early	stimulus	n/a	90.0	n/a	n/a	n/a
33.5	0.5	2	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
34.0	0.683406618991285	2	early	dm_task	0.683406618991285	n/a	4.0	-1.0	n/a
34.683406618991285	0.75	2	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
45.5	0.5	2	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
46.0	2.211625637995901	2	early	em_task	n/a	n/a	n/a	n/a	87.7140511460803
48.2116256379959	0.75	2	early	em_task_post	n/a	n/a	n/a	n/a	n/a
56.0	1.5	3	early	stimulus	n/a	75.0	n/a	n/a	n/a
61.5	0.5	3	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
62.0	0.773055443991325	3	early	dm_task	0.773055443991325	n/a	-4.0	1.0	n/a
62.773055443991325	0.75	3	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
73.5	0.5	3	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
74.0	3.3170130109938007	3	early	em_task	n/a	n/a	n/a	n/a	83.5318292986085
77.3170130109938	0.75	3	early	em_task_post	n/a	n/a	n/a	n/a	n/a
84.0	1.5	4	late	stimulus	n/a	127.5	n/a	n/a	n/a
95.5	0.5	4	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
96.0	1.22775514099339	4	late	dm_task	1.22775514099339	n/a	4.0	-1.0	n/a
97.2277551409934	0.75	4	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
101.5	0.5	4	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
102.0	1.5576340489933997	4	late	em_task	n/a	n/a	n/a	n/a	117.443252321256
103.5576340489934	0.75	4	late	em_task_post	n/a	n/a	n/a	n/a	n/a
112.0	1.5	5	late	stimulus	n/a	105.0	n/a	n/a	n/a
123.5	0.5	5	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
124.0	0.568377650997718	5	late	dm_task	0.568377650997718	n/a	21.0	-1.0	n/a
124.56837765099772	0.75	5	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
129.5	0.5	5	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
130.0	3.280730882994199	5	late	em_task	n/a	n/a	n/a	n/a	113.74004076631
133.2807308829942	0.75	5	late	em_task_post	n/a	n/a	n/a	n/a	n/a
140.0	1.5	6	late	stimulus	n/a	52.5	n/a	n/a	n/a
151.5	0.5	6	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
152.0	0.739619036990916	6	late	dm_task	0.739619036990916	n/a	21.0	-1.0	n/a
152.73961903699092	0.75	6	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
157.5	0.5	6	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
158.0	3.769619774000599	6	late	em_task	n/a	n/a	n/a	n/a	54.1642915309388
161.7696197740006	0.75	6	late	em_task_post	n/a	n/a	n/a	n/a	n/a
