onset	duration	trial	trial_type	event_type	response_time	value_stimulus	value_reference	response_decision	response_estimation
0.0	1.5	1	early	stimulus	n/a	7.5	n/a	n/a	n/a
5.5	0.5	1	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
6.0	1.00557170499815	1	early	dm_task	1.00557170499815	n/a	-4.0	1.0	n/a
7.00557170499815	0.75	1	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
17.5	0.5	1	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
18.0	3.5014482029946983	1	early	em_task	n/a	n/a	n/a	n/a	23.5847435180071
21.5014482029947	0.75	1	early	em_task_post	n/a	n/a	n/a	n/a	n/a
28.0	1.5	2	early	stimulus	n/a	52.5	n/a	n/a	n/a
33.5	0.5	2	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
34.0	0.779702309999266	2	early	dm_task	0.779702309999266	n/a	4.0	-1.0	n/a
34.779702309999266	0.75	2	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
45.5	0.5	2	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
46.0	3.1394991699926003	2	early	em_task	n/a	n/a	n/a	n/a	44.9158982165483
49.139499169992604	0.75	2	early	em_task_post	n/a	n/a	n/a	n/a	n/a
56.0	1.5	3	early	stimulus	n/a	60.0	n/a	n/a	n/a
61.5	0.5	3	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
62.0	1.21874982998997	3	early	dm_task	1.21874982998997	n/a	4.0	-1.0	n/a
63.21874982998997	0.75	3	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
73.5	0.5	3	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
74.0	3.896259297995101	3	early	em_task	n/a	n/a	n/a	n/a	54.5843851592054
77.8962592979951	0.75	3	early	em_task_post	n/a	n/a	n/a	n/a	n/a
84.0	1.5	4	early	stimulus	n/a	142.5	n/a	n/a	n/a
89.5	0.5	4	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
90.0	0.758324991998961	4	early	dm_task	0.758324991998961	n/a	0.0	-1.0	n/a
90.75832499199896	0.75	4	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
101.5	0.5	4	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
102.0	3.1530025879911	4	early	em_task	n/a	n/a	n/a	n/a	137.921542701397
