onset	duration	trial_type
0	4	digits_3
4	4	digits_2
8	4	digits_1
12	4	digits_5
16	4	digits_4
20	4	digits_3
24	4	digits_2
28	4	digits_1
32	4	digits_5
36	4	digits_4
40	4	digits_3
44	4	digits_2
48	4	digits_1
52	4	digits_5
56	4	digits_4
60	4	digits_3
64	4	digits_2
68	4	digits_1
72	4	digits_5
76	4	digits_4
80	4	digits_3
84	4	digits_2
88	4	digits_1
92	4	digits_5
96	4	digits_4
100	4	digits_3
104	4	digits_2
108	4	digits_1
112	4	digits_5
116	4	digits_4
120	4	digits_3
124	4	digits_2
128	4	digits_1
132	4	digits_5
136	4	digits_4
140	4	digits_3
144	4	digits_2
148	4	digits_1
152	4	digits_5
156	4	digits_4
160	4	digits_3
164	4	digits_2
168	4	digits_1
172	4	digits_5
176	4	digits_4
180	4	digits_3
184	4	digits_2
188	4	digits_1
192	4	digits_5
196	4	digits_4
