onset	duration	trial_type
15.099	5.754	prepa_face   
20.853	39.879	face_1       
60.711	17.22	face_2       
78.393	30.114	rest_face_1  
108.507	30.114	rest_face_2  
138.621	30.114	rest_face_3  
168.924	2.562	prepa_maze   
171.486	54.999	maze         
231.609	30.198	rest_maze_1  
261.807	30.198	rest_maze_2  
292.026	30.198	rest_maze_3  
322.245	5.607	prepa_face   
327.852	38.913	face_1       
366.765	18.165	face_2       
385.413	30.114	rest_face_1  
415.527	30.114	rest_face_2  
445.641	30.114	rest_face_3  
475.923	2.541	prepa_maze   
478.464	54.999	maze         
538.608	30.198	rest_maze_1  
568.827	30.198	rest_maze_2  
599.025	30.198	rest_maze_3  
629.412	2.562	prepa_maze   
631.974	54.999	maze         
692.118	30.198	rest_maze_1  
722.316	30.198	rest_maze_2  
752.514	30.198	rest_maze_3  
782.733	5.628	prepa_face   
788.361	43.974	face_1       
832.335	13.104	face_2       
845.901	30.114	rest_face_1  
876.015	30.114	rest_face_2  
906.108	30.114	rest_face_3  
941.85	59.934	win_face     
1002.267	87.465	rest_win_face
1089.753	2.709	prepa_maze   
1092.462	54.999	maze         
1152.606	30.198	rest_maze_1  
1182.804	30.198	rest_maze_2  
1213.023	30.198	rest_maze_3  
